p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.001, 6, 0.179931640625, 0.8726075816890102, 0.6818181818181828, 0.0024485725710547968 
0.021, 6, 0.16125106811523438, 0.8869753146930606, 0.6790019875957385, 0.002555062910403194 
0.041, 6, 0.10297393798828125, 0.8589655345074618, 0.6705692744755253, 0.0025663466549730174 
0.061, 6, 0.09981155395507812, 0.8315996329962019, 0.6682303518241026, 0.002537432059511957 
0.081, 6, 0.09227371215820312, 0.8159695310687454, 0.6645174241802537, 0.0025444843998769784 
0.101, 6, 0.08495330810546875, 0.8072761111138647, 0.664911490789157, 0.0027906110782396354 
0.121, 6, 0.07750320434570312, 0.8598770494982659, 0.6737442245254753, 0.003323062774995833 
0.141, 6, 0.07181167602539062, 0.8774599444698765, 0.6837888600851004, 0.0037680654513536638 
0.161, 6, 0.06333541870117188, 0.8842844942308261, 0.7085520689979351, 0.004249387680545169 
0.181, 6, 0.058643341064453125, 0.8621440243051808, 0.7261807152001539, 0.004255029552837186 
0.201, 6, 0.058643341064453125, 0.828375655603196, 0.7261807152001539, 0.0043854978493840235 
0.221, 6, 0.058643341064453125, 0.8162696081508045, 0.7261807152001539, 0.0043336631477899346 
0.241, 6, 0.058643341064453125, 0.8177019384767874, 0.7261807152001539, 0.004299459297058661 
0.261, 6, 0.058643341064453125, 0.8176331781583315, 0.7261807152001539, 0.004275481339860221 
0.281, 6, 0.058643341064453125, 0.8120949752780149, 0.7261807152001539, 0.0042663132974070095 
0.301, 6, 0.058643341064453125, 0.8176384674136017, 0.7261807152001539, 0.004342478573235553 
0.321, 6, 0.058643341064453125, 0.8436887548317458, 0.7261807152001539, 0.004266313297392799 
0.341, 6, 0.058643341064453125, 0.8591940303349332, 0.7261807152001539, 0.004462368359241964 
0.361, 6, 0.058643341064453125, 0.8787455861164801, 0.7261807152001539, 0.004664770527426754 
0.381, 6, 0.058643341064453125, 0.8937222887101228, 0.7261807152001539, 0.004550875230705742 
0.401, 6, 0.058643341064453125, 0.8787670957545686, 0.7261807152001539, 0.0045402967201653155 
0.421, 6, 0.058643341064453125, 0.8450078950950228, 0.7261807152001539, 0.004458136955037162 
0.441, 6, 0.058643341064453125, 0.8598111101159418, 0.7261807152001539, 0.004419701700101086 
0.461, 6, 0.058643341064453125, 0.8435392452162205, 0.7261807152001539, 0.00434318380726495 
0.481, 6, 0.058643341064453125, 0.8301740023935622, 0.7261807152001539, 0.013449165672881236 
0.501, 6, 0.058643341064453125, 0.8167502251459524, 0.7261807152001539, 0.004276186573918039 
