p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.0, 6, 0.22265625, 0.023684227229226806, 0.6818181818181822, 0.0011280218396878539 
0.02, 6, 0.21923828125, 0.018490883792240176, 0.6752622377622381, 0.0006544571848889902 
0.04, 6, 0.21923828125, 0.02683944430378915, 0.6752622377622381, 0.0008780163741235469 
0.06, 6, 0.213134765625, 0.02490251902545193, 0.662394896769897, 0.001249322093783256 
0.08, 6, 0.20849609375, 0.02164257469662534, 0.652652555777556, 0.0008529805658659129 
0.1, 6, 0.201416015625, 0.02386194620615889, 0.6368589743589745, 0.0007077023545649652 
0.12, 6, 0.19677734375, 0.016978862020255114, 0.6266694243256744, 0.000744727141425372 
0.14, 6, 0.1943359375, 0.017244030017582013, 0.6266512133699631, 0.0007969144600483702 
0.16, 6, 0.193359375, 0.026862717026959082, 0.6215310118802764, 0.0025067543789747404 
0.18, 6, 0.19067382812500003, 0.04046033446429398, 0.6151233723384457, 0.0018508867260145223 
0.2, 6, 0.1865234375, 0.05300609533776868, 0.6065394419714273, 0.0021516690421305995 
0.22, 6, 0.18603515625000003, 0.0394176459428941, 0.6056713864158718, 0.0017447490036808233 
0.24, 6, 0.1826171875, 0.032745426733589156, 0.6029057549133013, 0.0013709749648969094 
0.26, 6, 0.181640625, 0.0337010188516107, 0.6052068685098871, 0.0012031292644625324 
0.28, 6, 0.1806640625, 0.02709932304584939, 0.6089296582330637, 0.0013639226245434344 
0.3, 6, 0.1787109375, 0.05096056401797355, 0.6139904844360147, 0.0027743906954249553 
0.32, 6, 0.17626953125, 0.050587142596207, 0.5997498577703685, 0.00230329435974852 
0.34, 6, 0.17431640625, 0.04555000849807023, 0.6075316496369126, 0.002455624911403831 
0.36, 6, 0.170654296875, 0.028694562434017357, 0.6184165048595195, 0.0014323303259793363 
0.38, 6, 0.16699218750000003, 0.019367489698293383, 0.6407771748660285, 0.0015828977925469445 
0.4, 6, 0.164306640625, 0.01934562744319379, 0.658860673824519, 0.0016925616850578251 
0.42, 6, 0.162109375, 0.019600569547007396, 0.6730913348627713, 0.0018011677265157289 
0.44, 6, 0.158203125, 0.019597043376828438, 0.7009600464726489, 0.0020956029363112805 
0.46, 6, 0.154296875, 0.019540272036977058, 0.7265425731622814, 0.0022161979563737333 
0.48, 6, 0.151123046875, 0.019406630187262408, 0.7536474477457031, 0.002376638699436384 
0.5, 6, 0.147705078125, 0.019498310611867353, 0.7762806828839437, 0.0025413108467109424 
