p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.0, 14, 0.10253906250000001, 0.15401535576589254, 0.7222222222222217, 0.006807271527094372 
0.02, 14, 0.10253906250000001, 0.24721908588973918, 0.7222222222222217, 0.008896174740073093 
0.04, 14, 0.102142333984375, 0.17134154554860004, 0.7217304666119319, 0.006995569014549119 
0.06, 14, 0.101318359375, 0.21201803424474974, 0.7194581280788179, 0.007018841737718162 
0.08, 14, 0.1002197265625, 0.17061868066227248, 0.7153376436781611, 0.007321387138929936 
0.1, 14, 0.09844970703125001, 0.14820951656912484, 0.7090451673964606, 0.00721807035273514 
0.12, 14, 0.0968017578125, 0.21166153843984148, 0.7022754743659917, 0.008601386913255737 
0.14, 14, 0.095703125, 0.1494673014713186, 0.6957546156517237, 0.00766800966734138 
0.16, 14, 0.09466552734375001, 0.14939748330181146, 0.6859003633494821, 0.010830984316299919 
0.18, 14, 0.0941162109375, 0.18616309665443964, 0.6826014557967547, 0.008310477873635591 
0.2, 14, 0.0938720703125, 0.15002514159336044, 0.6794025553267593, 0.007844318176211118 
0.22, 14, 0.09341430664062501, 0.15159111376905798, 0.6723234887868771, 0.00825546961887369 
0.24, 14, 0.0927734375, 0.1604425061478878, 0.6629937903468697, 0.008705761550487523 
0.26, 14, 0.0924072265625, 0.18462709692525436, 0.6578440392149352, 0.009127844120712325 
0.28, 14, 0.091796875, 0.1567664737381449, 0.6540078996946667, 0.009425452883675689 
0.3, 14, 0.09130859375000001, 0.15499809939427678, 0.6485453029472177, 0.009530180137929278 
0.32, 14, 0.09063720703125001, 0.16088645097319443, 0.6441663964355903, 0.010060163515561271 
0.34, 14, 0.090087890625, 0.22268434641378576, 0.6390372536248006, 0.01036235629975124 
0.36, 14, 0.0892333984375, 0.1592259774367335, 0.6353908695251189, 0.010539370042650376 
0.38, 14, 0.08859252929687501, 0.16128490820321417, 0.6373314031901507, 0.011273166056525952 
0.4, 14, 0.087890625, 0.1594322583921013, 0.6419961630048009, 0.011725573690256397 
0.42, 14, 0.08715820312500001, 0.18762293110779638, 0.6422823684545574, 0.012037639750943185 
0.44, 14, 0.08636474609375, 0.161192875161575, 0.6465622289187011, 0.01233524851390655 
0.46, 14, 0.08547973632812501, 0.15797277655576636, 0.6523933251958444, 0.012709727786713643 
0.48, 14, 0.08489990234375, 0.15868153676137808, 0.6591125268205873, 0.013136041761143247 
0.5, 14, 0.08392333984375001, 0.15428263946532184, 0.6692949494554531, 0.014263358366790158 
