p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.001, 32, 0.04638671875, 1.2143594112424125, 0.7380952380952397, 0.06532089206461933 
0.021, 32, 0.04637908935546875, 1.1096614241918132, 0.7377880474560179, 0.06290934428045603 
0.041, 32, 0.046356201171875, 1.091900457626366, 0.7370793789849137, 0.06352289789128918 
0.061, 32, 0.04632568359375, 1.1101660191443443, 0.7365414907975731, 0.0654457184889452 
0.081, 32, 0.04628753662109375, 1.1083549781412785, 0.7372392899264837, 0.06571617574149968 
0.101, 32, 0.046245574951171875, 1.1293289909723399, 0.7383574024899053, 0.06552223638175292 
0.121, 32, 0.046184539794921875, 1.11786294340709, 0.7414866577986181, 0.0667712058585721 
0.141, 32, 0.046146392822265625, 1.1373443284021505, 0.7443244849802422, 0.06933191064126731 
0.161, 32, 0.046146392822265625, 1.1256046500310504, 0.7443244849802422, 0.06721232974769009 
0.181, 32, 0.046146392822265625, 1.1386881518567407, 0.7443244849802422, 0.06731987793807548 
0.201, 32, 0.046146392822265625, 1.0990402470011986, 0.7443244849802422, 0.06533993338359778 
0.221, 32, 0.046146392822265625, 1.1064251052032432, 0.7443244849802422, 0.06727192202379229 
0.241, 32, 0.046146392822265625, 1.1282683189829186, 0.7443244849802422, 0.06542949810614118 
0.261, 32, 0.046146392822265625, 1.092475223365227, 0.7443244849802422, 0.06532900225602134 
0.281, 32, 0.046146392822265625, 1.1268056635935864, 0.7443244849802422, 0.0678322304647736 
0.301, 32, 0.046146392822265625, 1.1370371989796695, 0.7443244849802422, 0.0674514040856593 
0.321, 32, 0.046146392822265625, 1.1475000511295548, 0.7443244849802422, 0.06822434058858562 
0.341, 32, 0.046146392822265625, 1.13776147433407, 0.7443244849802422, 0.06948847259707236 
0.361, 32, 0.046146392822265625, 1.1478766461043506, 0.7443244849802422, 0.06937246159827737 
0.381, 32, 0.046146392822265625, 1.1619178557500618, 0.7443244849802422, 0.07121629598395884 
0.401, 32, 0.046146392822265625, 1.1520184855945672, 0.7443244849802422, 0.06916124400459012 
0.421, 32, 0.046146392822265625, 1.125882159623984, 0.7443244849802422, 0.06925680321637628 
0.441, 32, 0.046146392822265625, 1.1383760857960397, 0.7443244849802422, 0.0693026434287276 
0.461, 32, 0.046146392822265625, 1.163921778261738, 0.7443244849802422, 0.07102835111345485 
0.481, 32, 0.046146392822265625, 1.1246624573598183, 0.7443244849802422, 0.0673057732574307 
0.501, 32, 0.046146392822265625, 1.142283434969272, 0.7443244849802422, 0.06966054970177993 
