p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.001, 40, 0.04248046875, 1.2530711179158516, 0.7405063291139259, 0.1050830448339184 
0.021, 40, 0.0424652099609375, 1.1655180755010406, 0.7404052748230895, 0.1025604226890664 
0.041, 40, 0.04243850708007813, 1.1546285567596897, 0.7405446417033322, 0.1024458221581881 
0.061, 40, 0.042400360107421875, 1.1504077310576122, 0.741289788327462, 0.10334041153214457 
0.081, 40, 0.042362213134765625, 1.1521588271675682, 0.7427012702971963, 0.10682920430576814 
0.101, 40, 0.04232025146484375, 1.1997504881983332, 0.744872604595603, 0.11031376567461848 
0.121, 40, 0.042301177978515625, 1.184310446843483, 0.7460496343932299, 0.10728408025829594 
0.141, 40, 0.042301177978515625, 1.196728560356405, 0.7460496343932299, 0.11059691713990105 
0.161, 40, 0.042301177978515625, 1.1880227988058323, 0.7460496343932299, 0.10725199210992287 
0.181, 40, 0.042301177978515625, 1.3008665915826896, 0.7460496343932299, 0.10852317645867515 
0.201, 40, 0.042301177978515625, 1.1717643333527121, 0.7460496343932299, 0.13250748077007302 
0.221, 40, 0.042301177978515625, 1.2136048108243358, 0.7460496343932299, 0.10529214672533271 
0.241, 40, 0.042301177978515625, 1.1562890302961932, 0.7460496343932299, 0.1044638493506227 
0.261, 40, 0.042301177978515625, 1.1542861656353125, 0.7460496343932299, 0.10421031771488742 
0.281, 40, 0.042301177978515625, 1.154906418969631, 0.7460496343932299, 0.10427907803341441 
0.301, 40, 0.042301177978515625, 1.1483777148864647, 0.7460496343932299, 0.10442788241493872 
0.321, 40, 0.042301177978515625, 1.3537210616029824, 0.7460496343932299, 0.12103896488565624 
0.341, 40, 0.042301177978515625, 1.1595306385399908, 0.7460496343932299, 0.10422301192761552 
0.361, 40, 0.042301177978515625, 1.1723722450915375, 0.7460496343932299, 0.10777104435987894 
0.381, 40, 0.042301177978515625, 1.2078032030319719, 0.7460496343932299, 0.11351940698295948 
0.401, 40, 0.042301177978515625, 1.2227866053488015, 0.7460496343932299, 0.1082096999298301 
0.421, 40, 0.042301177978515625, 1.1543475209964527, 0.7460496343932299, 0.10477062615632349 
0.441, 40, 0.042301177978515625, 1.1558366226624912, 0.7460496343932299, 0.1059811603779508 
0.461, 40, 0.042301177978515625, 1.1443811536078101, 0.7460496343932299, 0.10613701709985435 
0.481, 40, 0.042301177978515625, 1.148074111634287, 0.7460496343932299, 0.10476533690098222 
0.501, 40, 0.042301177978515625, 1.235304862095063, 0.7460496343932299, 0.11210929152889548 
