p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.0, 56, 0.03466796875, 1.7128209431939467, 0.8817567567567577, 0.21949845165863735 
0.02, 56, 0.034664154052734375, 1.3696050477833523, 0.8818780582296895, 0.2196842808270958 
0.04, 56, 0.03466033935546875, 1.3564623062989085, 0.8819992707229968, 0.21579174156840963 
0.06, 56, 0.03462982177734375, 1.3955594233725606, 0.8829797634194102, 0.21062978104600916 
0.08, 56, 0.0345916748046875, 1.3284056280499499, 0.8842009228029605, 0.21642751005128957 
0.1, 56, 0.034557342529296875, 1.6420232036102789, 0.8852937004564382, 0.21236077798630504 
0.12, 56, 0.0345001220703125, 1.2875337895256962, 0.8871257059324493, 0.22382224152988783 
0.14, 56, 0.034458160400390625, 1.5731990614744973, 0.8884572066172286, 0.2086350265767578 
0.16, 56, 0.0344085693359375, 1.2824448207261412, 0.8900299138245082, 0.20538566075811104 
0.18, 56, 0.034320831298828125, 1.2835664954591266, 0.8928351276546073, 0.21324302576431364 
0.2, 56, 0.03424072265625, 1.270401186485742, 0.8953808754617743, 0.20865054172554665 
0.22, 56, 0.034099578857421875, 1.2795692289464569, 0.8999640172113412, 0.22955121021686864 
0.24, 56, 0.0340118408203125, 1.3445621871842377, 0.9028012444301835, 0.25125514027467943 
0.26, 56, 0.03389739990234375, 1.4495517885088702, 0.9064653667905486, 0.25178018701399196 
0.28, 56, 0.03375244140625, 1.4011498135710099, 0.9111197418371609, 0.23051632299439007 
0.3, 56, 0.03362274169921875, 1.336831764305316, 0.9153254942621637, 0.2444961772789611 
0.32, 56, 0.033428192138671875, 1.386909727928014, 0.9215390695889022, 0.24820359260320402 
0.34, 56, 0.033260345458984375, 1.3328387291962827, 0.926998515370137, 0.2380066136847745 
0.36, 56, 0.03305816650390625, 1.3722450913946886, 0.9335807433098818, 0.2551991616178384 
0.38, 56, 0.032810211181640625, 1.4783447310906013, 0.9417132739668046, 0.27123089432870984 
0.4, 56, 0.032634735107421875, 1.6169380289697983, 0.9474361500178164, 0.2546885721758372 
0.42, 56, 0.03243255615234375, 1.3453287765810273, 0.9539692278239086, 0.2550838558531723 
0.44, 56, 0.032176971435546875, 1.3964649438739798, 0.9623316396719042, 0.2795085788193319 
0.46, 56, 0.031948089599609375, 1.4291236268213652, 0.9696915850606181, 0.27029645923130374 
0.48, 56, 0.03171920776367188, 1.4058544298218294, 0.9770931558032435, 0.2737270701968555 
0.5, 56, 0.03153610229492188, 1.4583044481223624, 0.9830136809902136, 0.27862386272227013 
