p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.001, 62, 0.03173828125, 1.4077067270159205, 0.9760031471282424, 0.258269397991171 
0.021, 62, 0.031726837158203125, 1.6756713299091643, 0.9763900249431564, 0.2623946644814623 
0.041, 62, 0.031726837158203125, 1.268997770755277, 0.9763900249431564, 0.251309443295213 
0.061, 62, 0.031726837158203125, 1.2881290070517935, 0.9763900249431564, 0.2513172008696074 
0.081, 62, 0.031726837158203125, 1.3984195000032287, 0.9763900249431564, 0.2695820571536842 
0.101, 62, 0.031726837158203125, 1.271263687711098, 0.9763900249431564, 0.27293403452404164 
0.121, 62, 0.031726837158203125, 1.2739322933011863, 0.9763900249431564, 0.26538203585550946 
0.141, 62, 0.031726837158203125, 1.2651119312199626, 0.9763900249431564, 0.2642846916965027 
0.161, 62, 0.031726837158203125, 1.2797448322212404, 0.9763900249431564, 0.2821115976441888 
0.181, 62, 0.031726837158203125, 1.8821761970818898, 0.9763900249431564, 0.26936872385772404 
0.201, 62, 0.031726837158203125, 1.3186744562117383, 0.9763900249431564, 0.2711921064565104 
0.221, 62, 0.031726837158203125, 1.280294914768774, 0.9763900249431564, 0.25671224124062064 
0.241, 62, 0.031726837158203125, 1.2834198067798752, 0.9763900249431564, 0.2604743122030868 
0.261, 62, 0.031726837158203125, 1.2993803108531665, 0.9763900249431564, 0.2743762381264787 
0.281, 62, 0.031726837158203125, 1.4230889391799337, 0.9763900249431564, 0.2685548837807801 
0.301, 62, 0.031726837158203125, 1.3266361958549169, 0.9763900249431564, 0.2722728776157055 
0.321, 62, 0.031726837158203125, 1.31708591654683, 0.9763900249431564, 0.2905652380270567 
0.341, 62, 0.031726837158203125, 1.282790738020367, 0.9763900249431564, 0.25662056081614537 
0.361, 62, 0.031726837158203125, 1.304576475226213, 0.9763900249431564, 0.2661362836565786 
0.381, 62, 0.031726837158203125, 1.3137600328357166, 0.9763900249431564, 0.26152475829871946 
0.401, 62, 0.031726837158203125, 1.2779538903882894, 0.9763900249431564, 0.2596125162115186 
0.421, 62, 0.031726837158203125, 1.813289289117165, 0.9763900249431564, 0.2849251288287178 
0.441, 62, 0.031726837158203125, 1.3180915802813615, 0.9763900249431564, 0.260706686817457 
0.461, 62, 0.031726837158203125, 1.4615157313030522, 0.9763900249431564, 0.4209993307329114 
0.481, 62, 0.031726837158203125, 1.3111309203516157, 0.9763900249431564, 0.2526677240475692 
0.501, 62, 0.031726837158203125, 1.239759120262761, 0.9763900249431564, 0.2591403620249366 
