p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.0, 28, 0.068359375, 0.31526888105454987, 0.8863636363636351, 0.04435710512711921 
0.02, 28, 0.068328857421875, 0.23159321536647326, 0.886878061631351, 0.035621018513097624 
0.04, 28, 0.06829833984375001, 0.20118352375828863, 0.887391062884483, 0.034867828563250214 
0.06, 28, 0.068267822265625, 0.21383718543918917, 0.8879026401230345, 0.03359734944839943 
0.08, 28, 0.068084716796875, 0.2056942006489635, 0.891015861312765, 0.032478848268198135 
0.1, 28, 0.06787109375000001, 0.19266147567401504, 0.8946521785708629, 0.03606672642348485 
0.12, 28, 0.067474365234375, 0.17855115309291136, 0.9013598918960704, 0.03224682627052289 
0.14, 28, 0.067230224609375, 0.17876413377160816, 0.9053595906682989, 0.03182509631736252 
0.16, 28, 0.066802978515625, 0.17095507729717951, 0.9124804956401347, 0.03298450107158146 
0.18, 28, 0.066558837890625, 0.17393927511815832, 0.916575371810124, 0.032603674692467166 
0.2, 28, 0.06600952148437501, 0.1716500854390972, 0.9259226914343333, 0.03302082062441514 
0.22, 28, 0.06561279296875, 0.18180968695367028, 0.9325539331234672, 0.03297180685896706 
0.24, 28, 0.0650634765625, 0.1731219088710816, 0.9418234830589132, 0.03399333835932339 
0.26, 28, 0.0645751953125, 0.18787293657337045, 0.950055410782319, 0.03560056672606038 
0.28, 28, 0.06414794921875001, 0.17641394134849975, 0.957315709939554, 0.035778638320010714 
0.3, 28, 0.063568115234375, 0.1713260303998254, 0.9667547109272716, 0.03535796621787313 
0.32, 28, 0.06298828125, 0.17534057514657775, 0.9764276831361199, 0.03609564101896012 
0.34, 28, 0.0625, 0.17061480187507527, 0.9844383072410448, 0.03802762965904094 
0.36, 28, 0.06210327148437501, 0.17545975969855476, 0.9908620474525396, 0.03777162970416725 
0.38, 28, 0.06192016601562501, 0.17018672481557928, 0.993744433315922, 0.036592831013933846 
0.4, 28, 0.06173706054687501, 0.1696729618207371, 0.9965748338596633, 0.043393402817685 
0.42, 28, 0.06155395507812501, 0.16726423497269138, 0.9995039682539689, 0.036861877798457954 
0.44, 28, 0.0615234375, 0.16895044955143135, 1.0, 0.03694826896779091 
0.46, 28, 0.0615234375, 0.1682371053245788, 1.0, 0.03714961328489608 
0.48, 28, 0.0615234375, 0.17385993628917618, 1.0, 0.03850930450525425 
0.5, 28, 0.0615234375, 0.1738437159063153, 1.0, 0.0392364007957724 
