p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.001, 24, 0.057861328125, 1.108419507055487, 0.7340425531914873, 0.03674269324653778 
0.021, 24, 0.057861328125, 1.0202109496046887, 0.7340425531914873, 0.035386528196340805 
0.041, 24, 0.057453155517578125, 1.0112865655031555, 0.7328718657573497, 0.03547291936570218 
0.061, 24, 0.056735992431640625, 1.0358780763190225, 0.7312328919839634, 0.03663197150297037 
0.081, 24, 0.05582427978515625, 1.0662701370763443, 0.7307022994306597, 0.03813165167923671 
0.101, 24, 0.05498504638671875, 1.081330057286209, 0.7305387000233363, 0.03862108409987286 
0.121, 24, 0.053043365478515625, 1.1007395084095606, 0.7335178536477445, 0.04039298461384533 
0.141, 24, 0.05139923095703126, 1.085334023522364, 0.7376444259084183, 0.04113630128733803 
0.161, 24, 0.049991607666015625, 1.0939206005208462, 0.7421160076423773, 0.04158729845300968 
0.181, 24, 0.049991607666015625, 1.1089353857523747, 0.7421160076423773, 0.04206544712894811 
0.201, 24, 0.049991607666015625, 1.11772683323818, 0.7421160076423773, 0.040184587956446194 
0.221, 24, 0.049991607666015625, 1.0861573842587404, 0.7421160076423773, 0.041575662091304366 
0.241, 24, 0.049991607666015625, 1.0909490969125955, 0.7421160076423773, 0.04048572288957075 
0.261, 24, 0.049991607666015625, 1.0588796370019509, 0.7421160076423773, 0.03917116664740661 
0.281, 24, 0.049991607666015625, 1.0427932486535383, 0.7421160076423773, 0.03910769558433458 
0.301, 24, 0.049991607666015625, 1.0621480441391213, 0.7421160076423773, 0.040224786296448656 
0.321, 24, 0.049991607666015625, 1.0813628506688246, 0.7421160076423773, 0.040430009400779454 
0.341, 24, 0.049991607666015625, 1.0523660954505658, 0.7421160076423773, 0.040455750443129546 
0.361, 24, 0.049991607666015625, 1.063574027358868, 0.7421160076423773, 0.03919302890267318 
0.381, 24, 0.049991607666015625, 1.043675496431888, 0.7421160076423773, 0.039588312579439844 
0.401, 24, 0.049991607666015625, 1.0521277263466118, 0.7421160076423773, 0.04019058244568896 
0.421, 24, 0.049991607666015625, 1.0521093902616485, 0.7421160076423773, 0.039081601924976894 
0.441, 24, 0.049991607666015625, 1.0401140645528812, 0.7421160076423773, 0.03901107852152563 
0.461, 24, 0.049991607666015625, 1.0649129141751246, 0.7421160076423773, 0.040410968081801 
0.481, 24, 0.049991607666015625, 1.0835243929874423, 0.7421160076423773, 0.04118284673359085 
0.501, 24, 0.049991607666015625, 1.0624110964344027, 0.7421160076423773, 0.03910981128649382 
