p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.0, 16, 0.0771484375, 1.4172263286433235, 0.7258064516129016, 0.020105869733356485 
0.02, 16, 0.07460403442382812, 1.0442234632773761, 0.7245225058040063, 0.018002509222696972 
0.04, 16, 0.06891632080078125, 1.024490309731732, 0.7218026071315609, 0.01833679015544476 
0.06, 16, 0.06801605224609375, 1.053856607584521, 0.7199673760404074, 0.020972602362917314 
0.08, 16, 0.06650924682617188, 1.0839775058552732, 0.7154185635260341, 0.018506751557993084 
0.1, 16, 0.06531143188476562, 1.0816107404323247, 0.7099807877008946, 0.018852316235438593 
0.12, 16, 0.06352996826171875, 1.1088987135826756, 0.7013315213136209, 0.019504305101122554 
0.14, 16, 0.06186676025390625, 1.2026299587649874, 0.6935236082382, 0.019189418104247125 
0.16, 16, 0.060207366943359375, 1.1252255867370877, 0.6830998031467598, 0.019525814739267844 
0.18, 16, 0.058605194091796875, 1.1772260183403205, 0.6722875969944431, 0.020623158898388283 
0.2, 16, 0.057338714599609375, 1.3211847367608698, 0.6604142033522613, 0.029224193194636428 
0.22, 16, 0.056182861328125, 1.4006427502998804, 0.6475000594453117, 0.022302321136749015 
0.24, 16, 0.0555419921875, 1.2799232564321983, 0.6390429167082113, 0.02452239788044608 
0.26, 16, 0.05487823486328125, 1.463599345260718, 0.627979342924182, 0.031818749210970054 
0.28, 16, 0.05422210693359375, 1.3050546239022651, 0.6134652733920853, 0.02158827167590971 
0.3, 16, 0.053653717041015625, 1.2023164822361423, 0.6018739853078681, 0.02322335678707077 
0.32, 16, 0.053249359130859375, 1.350270704084437, 0.58882808994674, 0.025131014852945555 
0.34, 16, 0.052867889404296875, 1.2361130602995445, 0.5743320988236195, 0.025962838397731502 
0.36, 16, 0.052654266357421875, 1.4753122247383317, 0.5650050573842472, 0.03087549868860151 
0.38, 16, 0.05246734619140625, 1.5737586646816908, 0.5583229323663573, 0.03473771288372518 
0.4, 16, 0.0521697998046875, 1.5282118297367333, 0.5442742983107565, 0.027874022633795903 
0.42, 16, 0.051906585693359375, 1.3706195269430737, 0.5359707799373614, 0.02834300326730954 
0.44, 16, 0.0517120361328125, 1.4111228806835925, 0.5293256563053725, 0.030258771524700023 
0.46, 16, 0.05152130126953126, 1.5836728447518453, 0.5232396004474293, 0.030709063456242802 
0.48, 16, 0.051319122314453125, 1.5258827943347342, 0.518514571589055, 0.057476573888493476 
0.5, 16, 0.05106735229492188, 1.4879718809085034, 0.5126108340554346, 0.03331878200435767 
