p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.0, 22, 0.060791015625, 1.344105548146672, 0.732558139534884, 0.03763869308852463 
0.02, 22, 0.060489654541015625, 1.1447499910082115, 0.7319013169485555, 0.03340623102474183 
0.04, 22, 0.059902191162109375, 1.1149912304147165, 0.7305667503523611, 0.03305714017733408 
0.06, 22, 0.059444427490234375, 1.1571307271174192, 0.7296161102302097, 0.03331525583428174 
0.08, 22, 0.058319091796875, 1.2731445468836, 0.7269533204900379, 0.03926813632733683 
0.1, 22, 0.057285308837890625, 1.2942514963302756, 0.723484353775368, 0.04001286346874622 
0.12, 22, 0.05573272705078125, 1.2754527778815827, 0.7181361134091169, 0.04573301673030983 
0.14, 22, 0.0547637939453125, 1.237782349261579, 0.7132962641101873, 0.03539252268558357 
0.16, 22, 0.053302764892578125, 1.2210139996008138, 0.70563077592756, 0.03597645646698311 
0.18, 22, 0.052700042724609375, 1.2342667575948099, 0.700942857844935, 0.03732098515558846 
0.2, 22, 0.0520172119140625, 1.223099729260639, 0.6920967938284316, 0.03591933251004775 
0.22, 22, 0.051479339599609375, 1.2796020223291862, 0.6843894160816147, 0.037266329517706254 
0.24, 22, 0.051052093505859375, 1.282953647082536, 0.6762935961512123, 0.03769123302413391 
0.26, 22, 0.050628662109375, 1.2718113019395787, 0.6660469336532234, 0.08892648569894845 
0.28, 22, 0.050445556640625, 1.6894004734941745, 0.6590061155129309, 0.0397991775561195 
0.3, 22, 0.05018997192382813, 1.555301279506125, 0.6487227486873575, 0.05209493296399614 
0.32, 22, 0.050018310546875, 1.4760904504964856, 0.6399966141777507, 0.049821611050788306 
0.34, 22, 0.049835205078125, 1.6422449997143076, 0.6321251213715646, 0.05082092767895574 
0.36, 22, 0.0496368408203125, 1.462234364785104, 0.6237409520621439, 0.05378961035114571 
0.38, 22, 0.04943084716796876, 1.6497233014262065, 0.6165462474717567, 0.06104047408655333 
0.4, 22, 0.049259185791015625, 1.9665588598904833, 0.6109616641113652, 0.054012816923318496 
0.42, 22, 0.04903411865234375, 1.6590817570764784, 0.6052741264770095, 0.06552928872213215 
0.44, 22, 0.04883575439453125, 1.6068591767520957, 0.6006627245741298, 0.0549617093180359 
0.46, 22, 0.0485992431640625, 1.4564218258649362, 0.5968579177664453, 0.05422509236802853 
0.48, 22, 0.04839324951171875, 1.4725526439576697, 0.5927399232496318, 0.05514189661414548 
0.5, 22, 0.04819107055664063, 1.3822340262728403, 0.5902893412580837, 0.05406077283782906 
