p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.001, 63, 0.03125, 1.284887751424776, 0.9920000000000017, 0.25819957982162123 
0.021, 63, 0.031246185302734375, 1.2344709228480042, 0.9921269685039363, 0.2613272927687831 
0.041, 63, 0.031246185302734375, 1.2460459290718973, 0.9921269685039363, 0.25740337059551166 
0.061, 63, 0.031246185302734375, 1.2864918062382458, 0.9921269685039363, 0.2738984420675479 
0.081, 63, 0.031246185302734375, 1.302657180798633, 0.9921269685039363, 0.2772712238420354 
0.101, 63, 0.031246185302734375, 1.3053807946437246, 0.9921269685039363, 0.2684166579099383 
0.121, 63, 0.031246185302734375, 1.2922722570099268, 0.9921269685039363, 0.2571537177470873 
0.141, 63, 0.031246185302734375, 1.251523481824961, 0.9921269685039363, 0.2656535509590867 
0.161, 63, 0.031246185302734375, 1.2836324348418202, 0.9921269685039363, 0.2733420124134227 
0.181, 63, 0.031246185302734375, 1.2895860205690042, 0.9921269685039363, 0.2649691213277947 
0.201, 63, 0.031246185302734375, 1.3197534642858955, 0.9921269685039363, 0.27825255700236085 
0.221, 63, 0.031246185302734375, 1.2954204217439838, 0.9921269685039363, 0.2629250004761161 
0.241, 63, 0.031246185302734375, 1.264810796286838, 0.9921269685039363, 0.266487137589138 
0.261, 63, 0.031246185302734375, 1.2855905171409177, 0.9921269685039363, 0.27267274531391195 
0.281, 63, 0.031246185302734375, 1.3122920881908158, 0.9921269685039363, 0.2733966680514186 
0.301, 63, 0.031246185302734375, 1.2787155431467454, 0.9921269685039363, 0.27141496041167557 
0.321, 63, 0.031246185302734375, 1.328278685923351, 0.9921269685039363, 0.2837572612659187 
0.341, 63, 0.031246185302734375, 1.3309261344923016, 0.9921269685039363, 0.2798153556248053 
0.361, 63, 0.031246185302734375, 1.2750761829065596, 0.9921269685039363, 0.26501989817825233 
0.381, 63, 0.031246185302734375, 1.3137237132827977, 0.9921269685039363, 0.2790417138880912 
0.401, 63, 0.031246185302734375, 1.288795453215016, 0.9921269685039363, 0.273515499986388 
0.421, 63, 0.031246185302734375, 1.3126394159535266, 0.9921269685039363, 0.2685837983763122 
0.441, 63, 0.031246185302734375, 1.2675873026842055, 0.9921269685039363, 0.26521983202746924 
0.461, 63, 0.031246185302734375, 1.3069668659893523, 0.9921269685039363, 0.269627192131793 
0.481, 63, 0.031246185302734375, 1.2687523493109438, 0.9921269685039363, 0.2649183444771097 
0.501, 63, 0.031246185302734375, 1.3070916924134508, 0.9921269685039363, 0.276015202024837 
