p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.001, 30, 0.049072265625, 1.2037509282642986, 0.7372881355932189, 0.060380727646361265 
0.021, 30, 0.04898834228515625, 1.1524356315266004, 0.7369517709705798, 0.06038425381655088 
0.041, 30, 0.04889678955078125, 1.1856479231914818, 0.7364297411145407, 0.06063884330330893 
0.061, 30, 0.048648834228515625, 1.1699702179666929, 0.7352749386538644, 0.0613028211477058 
0.081, 30, 0.048526763916015625, 1.1613945720957872, 0.7352291048102815, 0.06109583495822335 
0.101, 30, 0.04816436767578125, 1.1771505582985355, 0.7361759760058327, 0.05979644124806782 
0.121, 30, 0.047725677490234375, 1.1306766932140135, 0.7386145429376411, 0.06053834745330278 
0.141, 30, 0.047168731689453125, 1.1112277489846747, 0.743190428680907, 0.06210890365025534 
0.161, 30, 0.047107696533203125, 1.1414847574241094, 0.7438325206668299, 0.06405993360920093 
0.181, 30, 0.047107696533203125, 1.132771943533271, 0.7438325206668299, 0.06199500835350591 
0.201, 30, 0.047107696533203125, 1.1424823109673525, 0.7438325206668299, 0.06285856742988472 
0.221, 30, 0.047107696533203125, 1.1377967360358525, 0.7438325206668299, 0.05973085448272286 
0.241, 30, 0.047107696533203125, 1.1044264719467947, 0.7438325206668299, 0.05996358171432803 
0.261, 30, 0.047107696533203125, 1.1242156915983514, 0.7438325206668299, 0.06134019855153383 
0.281, 30, 0.047107696533203125, 1.1206986894636657, 0.7438325206668299, 0.06156728391101751 
0.301, 30, 0.047107696533203125, 1.1296615088200497, 0.7438325206668299, 0.06152461725184821 
0.321, 30, 0.047107696533203125, 1.1526796425027896, 0.7438325206668299, 0.06324926708555267 
0.341, 30, 0.047107696533203125, 1.1407273360700856, 0.7438325206668299, 0.0633807932331365 
0.361, 30, 0.047107696533203125, 1.1403253526699473, 0.7438325206668299, 0.06317274919274496 
0.381, 30, 0.047107696533203125, 1.10708414640942, 0.7438325206668299, 0.0595626561652125 
0.401, 30, 0.047107696533203125, 1.100980698449689, 0.7438325206668299, 0.05989446877890714 
0.421, 30, 0.047107696533203125, 1.0774579698145317, 0.7438325206668299, 0.0580227776489437 
0.441, 30, 0.047107696533203125, 1.0757886808527246, 0.7438325206668299, 0.05810282171194103 
0.461, 30, 0.047107696533203125, 1.0714641857473453, 0.7438325206668299, 0.05813702556258704 
0.481, 30, 0.047107696533203125, 1.0675159329999815, 0.7438325206668299, 0.057946964990037486 
0.501, 30, 0.047107696533203125, 1.0807574072493935, 0.7438325206668299, 0.059743196078329674 
