p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.001, 39, 0.04296875, 1.2464775323014692, 0.7402597402597412, 0.1030731278328858 
0.021, 39, 0.04296112060546875, 1.2060439967306138, 0.74014370057685, 0.10248073124307666 
0.041, 39, 0.04292297363281251, 1.2204893054783952, 0.7401418930731087, 0.10603898956901503 
0.061, 39, 0.042877197265625, 1.222257679822178, 0.7411568739020425, 0.10340529306336066 
0.081, 39, 0.042835235595703125, 1.177695704207963, 0.742782241256629, 0.10300577798238919 
0.101, 39, 0.042797088623046875, 1.1703542178991029, 0.7448756785391196, 0.1019535688014912 
0.121, 39, 0.042781829833984375, 1.1579353991519383, 0.7458503921636517, 0.1020304393114202 
0.141, 39, 0.042781829833984375, 1.1648741968265313, 0.7458503921636517, 0.1021968745437789 
0.161, 39, 0.042781829833984375, 1.207718927564656, 0.7458503921636517, 0.10444269232971237 
0.181, 39, 0.042781829833984375, 1.1734551319527782, 0.7458503921636517, 0.10444833420183386 
0.201, 39, 0.042781829833984375, 1.1839024689538746, 0.7458503921636517, 0.10501428451539141 
0.221, 39, 0.042781829833984375, 1.2828824184450696, 0.7458503921636517, 0.10215949713983719 
0.241, 39, 0.042781829833984375, 1.1585937351239863, 0.7458503921636517, 0.09961642320809005 
0.261, 39, 0.042781829833984375, 1.1637165551574071, 0.7458503921636517, 0.10201739248168451 
0.281, 39, 0.042781829833984375, 1.1616643241143265, 0.7458503921636517, 0.10572092901884389 
0.301, 39, 0.042781829833984375, 1.218414859563154, 0.7458503921636517, 0.10521527621540372 
0.321, 39, 0.042781829833984375, 1.1837187554874617, 0.7458503921636517, 0.10305161819474051 
0.341, 39, 0.042781829833984375, 1.196530036975446, 0.7458503921636517, 0.10526005857673226 
0.361, 39, 0.042781829833984375, 1.2039332312624538, 0.7458503921636517, 0.10502521564285416 
0.381, 39, 0.042781829833984375, 1.1957281858769875, 0.7458503921636517, 0.10159107850722648 
0.401, 39, 0.042781829833984375, 1.1565852285909841, 0.7458503921636517, 0.10215597096976126 
0.421, 39, 0.042781829833984375, 1.1663269789394235, 0.7458503921636517, 0.10195780020558232 
0.441, 39, 0.042781829833984375, 1.2058779141150353, 0.7458503921636517, 0.10194263767402845 
0.461, 39, 0.042781829833984375, 1.1740327186278137, 0.7458503921636517, 0.10455552977532534 
0.481, 39, 0.042781829833984375, 1.1897114817038528, 0.7458503921636517, 0.10519764536456933 
0.501, 39, 0.042781829833984375, 1.1793949656162113, 0.7458503921636517, 0.10433937554353179 
