p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.0, 52, 0.03662109375, 1.7049755671669118, 0.8239357729649006, 0.19507020252194707 
0.02, 52, 0.03661346435546875, 1.5671340487697307, 0.8241537639140806, 0.1958544227695711 
0.04, 52, 0.03659820556640625, 1.3839015521498368, 0.8245922227559476, 0.19736714977534575 
0.06, 52, 0.036548614501953125, 1.4150425714524317, 0.8260186640689534, 0.20400692821931443 
0.08, 52, 0.03653335571289063, 1.6573165562858776, 0.8264519841183753, 0.1841140391643421 
0.1, 52, 0.0364837646484375, 1.3753809145337073, 0.8278832799956943, 0.18652735003342968 
0.12, 52, 0.03644561767578125, 1.3374283922994437, 0.8289875745916928, 0.18942903547258538 
0.14, 52, 0.03638076782226563, 1.3539484995794737, 0.8308731832302768, 0.18385133948640942 
0.16, 52, 0.036327362060546875, 1.3263981793679704, 0.8324116873016949, 0.19182859427837684 
0.18, 52, 0.0362548828125, 1.3765699391174167, 0.8345270421108714, 0.1963907532531266 
0.2, 52, 0.036190032958984375, 1.5113821247150554, 0.8363913716603592, 0.19844545261594249 
0.22, 52, 0.03607940673828126, 1.4277434838140834, 0.8396217773034884, 0.20003293442960057 
0.24, 52, 0.035980224609375, 1.4059979449480124, 0.8425590901242008, 0.2511419502120589 
0.26, 52, 0.035861968994140625, 1.4786522131303173, 0.8460489680631137, 0.18847626429078446 
0.28, 52, 0.035755157470703125, 1.4162612158656884, 0.8492941582395214, 0.1897421593839681 
0.3, 52, 0.03559112548828125, 1.352783805569743, 0.8542656624673383, 0.19318899073232387 
0.32, 52, 0.035404205322265625, 1.2736896927926864, 0.8599135269967255, 0.1966675576122725 
0.34, 52, 0.035243988037109375, 1.3296609446329057, 0.8648325502821497, 0.2054255064813333 
0.36, 52, 0.035068511962890625, 1.3491518502873987, 0.8701889524636621, 0.21798995605649907 
0.38, 52, 0.03490447998046875, 1.3794776190452467, 0.8753711028945614, 0.22516394928243244 
0.4, 52, 0.03473663330078125, 1.4399179389674828, 0.8806333236022554, 0.23615925312924446 
0.42, 52, 0.034526824951171875, 1.4221315839768067, 0.8873042046481137, 0.23245113257098637 
0.44, 52, 0.03432464599609375, 1.551557897245857, 0.8936379110791521, 0.2812473333337948 
0.46, 52, 0.034099578857421875, 1.6450363160265624, 0.9006856256592075, 0.24465309185188744 
0.48, 52, 0.033893585205078125, 1.3991427175064928, 0.9072789387254212, 0.23405342429896336 
0.5, 52, 0.033618927001953125, 1.400852204808416, 0.9161159540626115, 0.24739398393057854 
