p,k,DistanciaPromedio,tDistancia,DensidadPromedio,tDensidad
0.0, 1, 1.0, 0.0020518784261150946, 0.0, 2.609365931127705e-05 
0.02, 1, 1.0, 0.002518038123541455, 0.0, 2.6798893346779984e-05 
0.04, 1, 0.9453125, 0.002225013381815799, 0.10416666666666666, 2.8914595453066738e-05 
0.06, 1, 0.9453125, 0.0020353054262822745, 0.10416666666666666, 2.5741042293692118e-05 
0.08, 1, 0.828125, 0.0021149968722870005, 0.09375, 2.7504127382282917e-05 
0.1, 1, 0.71484375, 0.0020956029363125017, 0.09375, 2.9267212470762693e-05 
0.12, 1, 0.5703125, 0.002697167568543546, 0.09375, 6.0650127047923164e-05 
0.14, 1, 0.5078125, 0.0036291343463784598, 0.12708333333333333, 6.523414827830365e-05 
0.16, 1, 0.49609375, 0.0040395805550050845, 0.14583333333333331, 5.500825476434379e-05 
0.18, 1, 0.470703125, 0.0024855973579112067, 0.21041666666666667, 6.135536108331507e-05 
0.2, 1, 0.462890625, 0.0025219169107364436, 0.21041666666666667, 6.91129354731812e-05 
0.22, 1, 0.439453125, 0.0023029417427320453, 0.30357142857142855, 6.135536108331507e-05 
0.24, 1, 0.423828125, 0.0022130244032133595, 0.3630952380952381, 6.593938231369556e-05 
0.26, 1, 0.404296875, 0.002306467912909227, 0.39226190476190476, 0.00011601099882996291 
0.28, 1, 0.38867187500000006, 0.0022846056578105234, 0.406547619047619, 9.48539777667623e-05 
0.3, 1, 0.369140625, 0.002296242019395378, 0.400843253968254, 0.00011036912654649456 
0.32, 1, 0.35546875, 0.002349487189071131, 0.428968253968254, 0.00013187876462739112 
0.34, 1, 0.349609375, 0.0024524513582454555, 0.46889880952380947, 0.0001463360623540355 
0.36, 1, 0.33984375, 0.0023812227206659875, 0.504004329004329, 0.00016643523236403723 
0.38, 1, 0.328125, 0.0023925064652330352, 0.5880140692640692, 0.00024894761451066394 
0.4, 1, 0.3125, 0.002591382463227321, 0.668060064935065, 0.00023801648696131217 
0.42, 1, 0.296875, 0.002493707549318769, 0.7252157564657563, 0.00028244623119411116 
0.44, 1, 0.283203125, 0.0025310849531972046, 0.7864160145410146, 0.0003247602733205124 
0.46, 1, 0.2734375, 0.002517332889506063, 0.8395000832500834, 0.0003575536559685677 
0.48, 1, 0.259765625, 0.0025324954212679884, 0.9053696303696305, 0.00042596135740624597 
0.5, 1, 0.25390625, 0.0027384237596167482, 0.9232267732267734, 0.0004460605274163587 
