a p ford tiempo
0 0.0 9 0.0025822125997021494
1 0.0 9 0.002564581761249851
2 0.0 9 0.0025751602643215854
3 0.0 8 0.002426708604554406
4 0.0 8 0.0025250886831171826
5 0.0 8 0.0019157669062113136
6 0.0 8 0.0015656184545509433
7 0.0 8 0.001945386714810482
8 0.0 8 0.002156604159467168
9 0.0 7 0.0022581577889519977
10 0.0 7 0.0012866985902380002
11 0.0 7 0.001205949350127522
12 0.0 6 0.0013984781060245588
13 0.0 6 0.0015596239694777303
14 0.0 5 0.0008639110841555109
15 0.0 5 0.000875900054302825
16 0.0 5 0.0008607375332343459
17 0.0 5 0.0009175088330501957
18 0.0 5 0.000874136970457684
19 0.0 4 0.0006876026996338602
20 0.0 4 0.0007031178374719005
21 0.0 3 0.000533861788331258
22 0.0 3 0.0008441645450893986
23 0.0 3 0.0006354154178156435
24 0.0 3 0.0005179940337241007
25 0.0 2 0.0003847048950262888
26 0.0 2 0.00038047349379732864
27 0.0 2 0.00039210984717552577
28 0.0 2 0.0003850575117954058
29 0.0 2 0.00035684817027181737
30 0.0 2 0.0003557903199644663
31 0.0 2 0.0003476801342765512
32 0.0 2 0.0003430961162789181
33 0.0 2 0.0003494432181216922
34 0.0 2 0.0003409804156646601
35 0.0 2 0.00034203826597156706
36 0.0 2 0.0003427434995102452
37 0.0 2 0.00023731108556601654
38 0.0 2 0.00023766370233468948
39 0.0 2 0.0002302587501854525
40 0.0 2 0.00021932763034460123
41 0.0 1 0.0001110742822487687
42 0.0 1 0.00011036904871009057
43 0.0 1 0.0001093111984031836
44 0.0 0 7.052335381008135e-06
0 0.0 9 0.001541640514256315
1 0.0 9 0.0015180151907303596
2 0.0 8 0.0014883953821307472
3 0.0 8 0.002022962403999795
4 0.0 8 0.0017782463662840975
5 0.0 8 0.002229243213890175
6 0.0 8 0.0016287368562100113
7 0.0 8 0.001601585364993774
8 0.0 8 0.0022549842380303886
9 0.0 8 0.0015032052864309975
10 0.0 7 0.0011893763619825748
11 0.0 7 0.0011812661762942156
12 0.0 7 0.0012493212127195896
13 0.0 7 0.0011590513198442842
14 0.0 7 0.0011805609427559816
15 0.0 7 0.0013163183988376126
16 0.0 7 0.001136131229857007
17 0.0 7 0.0016932657249451033
18 0.0 6 0.001745805623531993
19 0.0 6 0.0014478444536911717
20 0.0 5 0.0008353491258632495
21 0.0 5 0.0009146878988977036
22 0.0 5 0.0007933877303467618
23 0.0 5 0.0007831618440445887
24 0.0 4 0.0006407046693515106
25 0.0 4 0.0006452886873486996
26 0.0 4 0.0007041756877788075
27 0.0 4 0.0006343575675082924
28 0.0 4 0.0006354154178160876
29 0.0 4 0.0006167267290564382
30 0.0 4 0.000596980189990326
31 0.0 4 0.0005902804713784349
32 0.0 3 0.00047109600344175107
33 0.0 3 0.00045804918298664177
34 0.0 3 0.0004566387159101737
35 0.0 3 0.0004478232966853568
36 0.0 3 0.0004428866619177185
37 0.0 3 0.00046298581775339187
38 0.0 3 0.0004330133923842183
39 0.0 3 0.00043371862592245236
40 0.0 3 0.0004217296557760264
41 0.0 3 0.00044676544637756166
42 0.0 3 0.0004122090030120873
43 0.0 3 0.0004076249850140101
44 0.0 3 0.00039669386517360294
45 0.0 3 0.00039810433224918285
46 0.0 3 0.00038541012856363466
47 0.0 3 0.0003811787273351186
48 0.0 2 0.0002909088344598132
49 0.0 2 0.00028879313384599925
50 0.0 2 0.0002704570618563551
51 0.0 1 0.00017489791744473848
52 0.0 1 0.00018935520497542768
53 0.0 1 0.00019570230681953404
54 0.0 1 0.00016467203114256534
55 0.0 1 0.00016220371376007847
56 0.0 1 0.00015903016283846938
57 0.0 1 0.00022179594772797628
58 0.0 0 7.263905442300711e-05
0 0.0 9 0.0014954477175113112
1 0.0 9 0.0014859270647473721
2 0.0 9 0.0014506653878427755
3 0.0 9 0.0014432604356935386
4 0.0 9 0.0014224560463196312
5 0.0 9 0.001412582776786131
6 0.0 8 0.0013780263334197684
7 0.0 7 0.001213001685507642
8 0.0 7 0.001202775799206357
9 0.0 7 0.0011936077632102027
10 0.0 7 0.0011777400086030454
11 0.0 7 0.0011720981402989494
12 0.0 7 0.0011583460863064943
13 0.0 7 0.0011646931881488243
14 0.0 7 0.0011308419783206958
15 0.0 7 0.0011237896429401317
16 0.0 7 0.0011114480560232565
17 0.0 7 0.0011051009541809265
18 0.0 7 0.0009760432167107425
19 0.0 7 0.0009682856477919444
20 0.0 7 0.0009566492944133032
21 0.0 6 0.0008120764191064112
22 0.0 6 0.0008004400657277699
23 0.0 5 0.000662566909032769
24 0.0 5 0.0006551619568817557
