a p ford tiempo
7 0.0 4 0.0002475369718681897
8 0.0 4 0.00025212098986582276
9 0.0 4 0.0002972559363032534
10 0.0 4 0.000334633313821886
11 0.0 3 0.00022884828310898442
12 0.0 3 0.00016361418083599144
13 0.0 3 0.000133641755467373
14 0.0 3 0.00012200540208884281
15 0.0 3 0.0005003631952720244
16 0.0 3 0.00019288137266659788
17 0.0 3 0.00016220371375985643
18 0.0 3 0.00015268306099558426
19 0.0 3 0.00015691446222410033
20 0.0 2 0.0001279998871626109
21 0.0 1 7.863353949655316e-05
22 0.0 1 7.969138980368218e-05
23 0.0 1 7.616522211328913e-05
24 0.0 1 7.193382088477307e-05
25 0.0 1 7.017073703952104e-05
26 0.0 1 7.087597057764405e-05
27 0.0 1 3.314597629011651e-05
28 0.0 0 8.462802457032126e-06
0 0.0 7 0.0004813218897438132
1 0.0 7 0.0005931014055303718
2 0.0 7 0.0006618616754938689
3 0.0 7 0.0006798451307149511
4 0.0 6 0.00039810433224962694
5 0.0 6 0.0006262473818204883
6 0.0 5 0.00038470489502595573
7 0.0 5 0.0003134763076793057
8 0.0 5 0.00024542127125393165
9 0.0 5 0.0002619942593989899
10 0.0 5 0.0004559334823727168
11 0.0 4 0.0002954928524581124
12 0.0 4 0.0002827986487725642
13 0.0 3 0.00023307968433750048
14 0.0 3 0.0002214433309590813
15 0.0 2 0.00016326156406687442
16 0.0 2 0.0001406940908481591
17 0.0 2 0.00013893100700301808
18 0.0 2 0.00013505222254350802
19 0.0 2 0.00011812661762944376
20 0.0 2 0.00011354259963181068
21 0.0 2 0.00010754811455815361
21 0.0 2 0.00011283736609379869
22 0.0 1 6.382363519685796e-05
23 0.0 1 6.770241965636803e-05
23 0.0 1 6.417625196575294e-05
23 0.0 1 6.347101842774094e-05
23 0.0 1 6.311840165873495e-05
24 0.0 1 5.853438366110186e-05
25 0.0 0 2.3977940294961364e-05
0 0.0 7 0.0005560766447809673
1 0.0 6 0.0005229306684908508
2 0.0 6 0.0005091786144981736
3 0.0 6 0.0004971896443507484
4 0.0 5 0.0004160877874708202
5 0.0 5 0.00041009330239716313
6 0.0 4 0.0003304019125932589
7 0.0 4 0.00032476004428871885
8 0.0 3 0.0002535314569419578
9 0.0 3 0.00024542127125393165
10 0.0 3 0.00024506865448492565
11 0.0 2 0.00018336071990232572
12 0.0 1 0.00010931119840329462
13 0.0 1 0.00010860596486528262
14 0.0 1 0.00010437456363676656
15 0.0 1 0.00010472718040588358
16 0.0 1 0.00010155362948449653
17 0.0 1 9.908531210101046e-05
18 0.0 1 9.132774318210135e-05
19 0.0 1 8.991727610607736e-05
20 0.0 1 8.78015754917083e-05
21 0.0 0 3.8435227825761586e-05
0 0.0 7 0.0006124953278278111
1 0.0 7 0.0004936634766602443
2 0.0 6 0.00035296938581208526
3 0.0 6 0.000402688350247149
4 0.0 6 0.0004756800214391621
5 0.0 6 0.0004150299371636912
6 0.0 6 0.00042067180546834226
7 0.0 6 0.0004157351707018142
8 0.0 6 0.00040409881732339503
9 0.0 5 0.0003166498586006927
10 0.0 5 0.0003025451878388985
11 0.0 5 0.0003021925710700035
12 0.0 4 0.00022990613341611343
13 0.0 4 0.00017525053421441061
14 0.0 4 0.0001678455820645075
15 0.0 4 0.00016255633052886242
16 0.0 4 0.00017278221683114658
17 0.0 3 0.00020381249250689404
18 0.0 2 0.0001421045579242941
19 0.0 2 0.00013611007285063703
20 0.0 2 0.00012905773746973992
21 0.0 2 0.0001403414740791531
22 0.0 2 9.626437794874043e-05
23 0.0 2 9.273821025834739e-05
24 0.0 1 4.971896443506374e-05
25 0.0 1 4.8661114127934724e-05
26 0.0 1 4.442971289941866e-05
27 0.0 0 2.0804389373574317e-05
0 0.0 7 0.0003892889130235888
1 0.0 7 0.00032088125982909776
2 0.0 7 0.0003307545293623759
3 0.0 7 0.00030607135552940257
4 0.0 6 0.00028491434938682225
5 0.0 6 0.0002827986487725642
6 0.0 6 0.00024401080417779664
7 0.0 5 0.000199933708047495
8 0.0 5 0.000200638941585507
9 0.0 5 0.00019993370804738397
10 0.0 5 0.00019323398943560388
11 0.0 5 0.00020522295958314007
12 0.0 4 0.0001480990429980622
13 0.0 3 0.00011001643194152866
14 0.0 3 0.00010649026425091357
15 0.0 3 0.00010296409656063155
16 0.0 3 9.943792887012748e-05
17 0.0 3 8.885942579883732e-05
18 0.0 2 5.959223396823088e-05
19 0.0 2 5.8534383661212885e-05
20 0.0 1 2.997242536861844e-05
21 0.0 1 2.8914575061600445e-05
22 0.0 1 2.6798874447342413e-05
23 0.0 1 2.6093640909108373e-05
24 0.0 1 2.468317383297336e-05
25 0.0 0 3.526167690393045e-06
0 0.0 7 0.00034662228396931116
1 0.0 6 0.00027433584631542107
2 0.0 6 0.0002937297686128604
3 0.0 5 0.00022426426511135134
4 0.0 5 0.00022567473218748635
5 0.0 5 0.00021932763034482328
6 0.0 5 0.00023096398372324245
7 0.0 5 0.00035120630196694425
8 0.0 5 0.0003081870561436606
9 0.0 5 0.00033710163120515
10 0.0 4 0.0002489474389444357
11 0.0 4 0.000267636127703752
12 0.0 4 0.0005856964533805797
13 0.0 4 0.00022355903157333934
14 0.0 3 0.00017630838452153963
15 0.0 3 0.00017842408513579766
16 0.0 3 0.00016855081560263052
17 0.0 2 0.00010190624625339151
18 0.0 2 7.158120411576707e-05
19 0.0 2 7.863353949655316e-05
20 0.0 1 5.183466504932177e-05
21 0.0 1 4.055092844001962e-05
22 0.0 1 8.921204256795434e-05
23 0.0 1 3.914046136377358e-05
24 0.0 1 4.6192796744670694e-05
25 0.0 1 4.3371862592289645e-05
26 0.0 1 3.42038265971345e-05
27 0.0 1 3.42038265971345e-05
27 0.0 1 3.208812598287647e-05
28 0.0 1 3.490906013525752e-05
29 0.0 1 2.8914575061489423e-05
30 0.0 0 7.757568918909108e-06
0 0.0 7 0.000333928080283763
1 0.0 7 0.0003148867747554407
2 0.0 6 0.00026446257678236496
3 0.0 6 0.000268341361241875
4 0.0 6 0.0002545893072490868
5 0.0 6 0.00025071052278957673
6 0.0 6 0.0002475369718683007
7 0.0 5 0.00020381249250689404
8 0.0 5 0.00019781800743312594
9 0.0 4 0.00018477118697857176
10 0.0 4 0.0001540935280718303
11 0.0 4 0.00015091997715044325
12 0.0 4 0.00015197782745757227
13 0.0 3 0.000133994372236379
14 0.0 3 0.00013046820454598596
15 0.0 3 0.0001269420368554819
16 0.0 2 9.062250964408936e-05
17 0.0 2 8.81541922607143e-05
18 0.0 2 8.533325810844428e-05
19 0.0 2 8.286494072506922e-05
20 0.0 1 5.289251535645079e-05
21 0.0 1 4.8308497358817704e-05
22 0.0 1 4.7955880589811706e-05
23 0.0 1 4.1256161978031614e-05
24 0.0 0 1.763083845218727e-05
0 0.0 7 0.00032546527782673085
1 0.0 7 0.0003138289244483117
2 0.0 6 0.000268341361241764
3 0.0 6 0.0002595259420157259
4 0.0 5 0.00021227529496392616
5 0.0 5 0.0002076912769664041
6 0.0 4 0.0001660824982193665
7 0.0 3 0.00012200540208895383
8 0.0 3 0.00011883185116745576
9 0.0 3 0.00011636353378419173
10 0.0 3 0.00011460044993905072
11 0.0 3 0.00011283736609379869
12 0.0 2 7.40495214990311e-05
13 0.0 2 7.299167119190209e-05
14 0.0 2 7.087597057764405e-05
15 0.0 2 7.263905442278507e-05
16 0.0 2 6.699718611813399e-05
17 0.0 2 6.593933581100497e-05
18 0.0 2 5.8534383661212885e-05
19 0.0 2 5.677129981584983e-05
20 0.0 1 2.961980859961244e-05
20 0.0 1 2.8914575061489423e-05
21 0.0 0 3.878784459510065e-06
0 0.0 7 0.00046016488360112184
1 0.0 6 0.00039387293102111087
2 0.0 6 0.00047285908728667003
3 0.0 6 0.00039387293102111087
4 0.0 6 0.00036002172119298237
5 0.0 5 0.00022849566633997842
6 0.0 5 0.00020874912727353312
7 0.0 5 0.0002408372532564096
8 0.0 5 0.00028526696615582825
9 0.0 5 0.00019746539066411994
10 0.0 5 0.00019182352235946887
11 0.0 4 0.0001484516597670682
12 0.0 4 0.00014457287530766916
13 0.0 4 0.0001466885759219272
14 0.0 4 0.0001410467076172761
15 0.0 3 0.00012658942008636487
16 0.0 3 0.00010155362948438551
17 0.0 3 9.873269533200446e-05
18 0.0 2 8.603849164645627e-05
19 0.0 2 8.427540780131526e-05
20 0.0 1 5.2539898587333766e-05
21 0.0 1 7.651783888240615e-05
22 0.0 1 4.9013730897051744e-05
23 0.0 1 4.6192796744670694e-05
24 0.0 0 2.00991558354513e-05
0 0.0 7 0.00032652312813385986
1 0.0 6 0.00026869397801077
2 0.0 5 0.00022003286388283527
3 0.0 5 0.0002200328638829463
4 0.0 5 0.00021192267819480914
5 0.0 4 0.00016572988145024947
6 0.0 4 0.00016396679760499744
7 0.0 4 0.00015938277960747538
8 0.0 4 0.00015761969576222334
9 0.0 4 0.00015338829453370728
10 0.0 4 0.00015127259391944925
11 0.0 4 0.0001466885759219272
12 0.0 4 0.00014422025853855214
13 0.0 4 0.00014492549207667516
14 0.0 4 0.00013998885731003607
15 0.0 4 0.00013611007285063703
16 0.0 4 0.00013223128839112697
17 0.0 3 9.661699471774643e-05
18 0.0 2 6.488148550398698e-05
19 0.0 2 6.206055135160593e-05
20 0.0 2 6.206055135149491e-05
21 0.0 2 5.888700043010786e-05
22 0.0 2 5.888700043021888e-05
23 0.0 1 3.032504213773546e-05
24 0.0 1 2.8914575061600445e-05
25 0.0 1 2.5388407371096378e-05
26 0.0 0 1.3752053992677205e-05
0 0.0 7 0.0003272283616719829
1 0.0 7 0.0003177077089077107
2 0.0 7 0.0003134763076793057
3 0.0 7 0.00030501350522227355
4 0.0 6 0.0002556471575562158
5 0.0 6 0.0002535314569419578
6 0.0 6 0.00025247360663482876
7 0.0 6 0.00024365818740867962
8 0.0 6 0.00023801631910413956
9 0.0 5 0.0001946444565117389
10 0.0 5 0.0001957023068188679
11 0.0 5 0.00018618165405470677
12 0.0 5 0.0001812450192880677
13 0.0 5 0.0001798345522120437
14 0.0 5 0.00017701361805966265
15 0.0 4 0.00014422025853866316
16 0.0 4 0.00013364175546726198
17 0.0 4 0.00013152605485300395
18 0.0 3 9.591176117973443e-05
19 0.0 3 9.520652764161142e-05
20 0.0 2 6.558671904199898e-05
21 0.0 1 3.8787844594767584e-05
22 0.0 1 3.173550921387047e-05
23 0.0 1 2.997242536861844e-05
24 0.0 1 2.8914575061489423e-05
25 0.0 1 2.8209341523477427e-05
26 0.0 1 2.503579060209038e-05
27 0.0 1 2.1862239680703333e-05
28 0.0 1 2.3272706756838346e-05
28 0.0 1 2.186223968059231e-05
28 0.0 1 2.1157006142580315e-05
29 0.0 0 6.347101842774094e-06
0 0.0 7 0.00041785087131607224
1 0.0 7 0.0004792061891294441
2 0.0 7 0.00033886471505040205
3 0.0 7 0.00030395565491514454
4 0.0 6 0.0002902036009223563
5 0.0 6 0.00025106313955869375
6 0.0 6 0.0002471843550991837
7 0.0 6 0.0002418951035635386
8 0.0 5 0.00022920089987799042
9 0.0 5 0.00022250118126621032
10 0.0 4 0.00017983455221193267
11 0.0 3 0.00013681530638864903
12 0.0 3 0.00013469960577450202
13 0.0 3 0.00013611007285063703
14 0.0 3 0.0001279998871626109
15 0.0 3 0.00012553156977934687
16 0.0 3 0.00012165278531983681
17 0.0 3 0.00011565830024617973
18 0.0 3 0.00011318998286280468
19 0.0 3 0.00010895858163428862
20 0.0 2 7.757568918942415e-05
21 0.0 2 8.427540780131526e-05
22 0.0 2 6.946550350139802e-05
23 0.0 2 6.664456934912799e-05
24 0.0 2 5.923961719922488e-05
25 0.0 2 5.6418683046954854e-05
26 0.0 1 3.455644336625152e-05
27 0.0 1 3.173550921387047e-05
28 0.0 1 2.3272706756838346e-05
29 0.0 1 2.221485644970933e-05
30 0.0 1 1.1283736609413175e-05
30 0.0 1 1.0578503071290157e-05
31 0.0 0 2.4683173833750516e-06
0 0.0 7 0.00032581789459584787
1 0.0 7 0.00037483162549267757
2 0.0 7 0.0003088922896816726
3 0.0 6 0.00029161406799860234
4 0.0 6 0.0002898509841533503
5 0.0 6 0.0002947876189201004
6 0.0 6 0.0002760989301606731
7 0.0 6 0.0002810355649273122
8 0.0 5 0.00023061136695412543
9 0.0 4 0.0001819502528261907
10 0.0 4 0.00017771885159767464
11 0.0 4 0.0001741926839072816
12 0.0 4 0.00016925604914064252
13 0.0 4 0.00016678773175726747
14 0.0 4 0.00016290894729797945
15 0.0 4 0.00015867754606946338
16 0.0 4 0.0001544461448408363
17 0.0 4 0.00015127259391944925
18 0.0 4 0.0001463359591529212
19 0.0 4 0.00012588418654835287
20 0.0 4 0.00010754811455815361
21 0.0 3 7.863353949655316e-05
22 0.0 3 6.876026996349704e-05
23 0.0 3 6.664456934912799e-05
23 0.0 3 6.5939335811116e-05
24 0.0 2 4.478232966842466e-05
25 0.0 1 2.2567473218715328e-05
26 0.0 1 3.279335952099949e-05
27 0.0 1 2.1509622911697335e-05
28 0.0 1 1.974653906633428e-05
28 0.0 1 1.8688688759316285e-05
29 0.0 0 2.715149121623739e-05
0 0.0 7 0.001074070678505179
1 0.0 6 0.0006191950464395912
2 0.0 6 0.0006209581302848433
3 0.0 6 0.0007969138980373769
4 0.0 6 0.0007031178374719005
5 0.0 6 0.0004922530095841093
6 0.0 6 0.0005317460877168889
7 0.0 6 0.0004767378717461801
8 0.0 5 0.0006431729867345526
9 0.0 4 0.00031030275675791863
10 0.0 4 0.0002764515469296791
11 0.0 4 0.0002493000557134417
12 0.0 3 0.000267283510934635
13 0.0 3 0.00021192267819492017
14 0.0 3 0.00021791716326857724
15 0.0 3 0.0002482422054063127
16 0.0 3 0.00031982340952207977
17 0.0 2 0.00011953708470557878
18 0.0 2 0.0001004957791772565
19 0.0 2 9.873269533211548e-05
20 0.0 2 9.838007856310949e-05
21 0.0 2 0.00010790073132727063
21 0.0 2 8.991727610596634e-05
22 0.0 2 8.674372518457929e-05
23 0.0 2 8.427540780131526e-05
24 0.0 2 7.933877303467618e-05
25 0.0 2 8.039662334191622e-05
26 0.0 1 5.0776814742192755e-05
27 0.0 1 0.00021262791173304318
28 0.0 1 4.1256161978031614e-05
29 0.0 1 3.702476074951555e-05
30 0.0 1 2.750410798535441e-05
31 0.0 0 1.1636353378419173e-05
0 0.0 7 0.0005902804713781018
1 0.0 6 0.0005158783331100647
2 0.0 6 0.0005768810341544306
3 0.0 6 0.00026622566062750597
4 0.0 5 0.0002277904328018554
5 0.0 5 0.0003145341579864347
6 0.0 5 0.0003547324696573373
7 0.0 4 0.0002411898700255266
8 0.0 4 0.00027045706185602203
9 0.0 3 0.000202402025430648
10 0.0 3 0.0002062808098902691
11 0.0 3 0.00019499707328085591
12 0.0 3 0.00019111828882134585
13 0.0 3 0.0001812450192880677
14 0.0 3 0.0001815976360571847
15 0.0 2 0.0002411898700255266
16 0.0 2 0.0002203854806519523
17 0.0 2 0.0001480990429980622
18 0.0 2 0.00010754811455815361
19 0.0 2 8.78015754917083e-05
20 0.0 2 6.347101842774094e-05
21 0.0 2 6.347101842774094e-05
22 0.0 2 5.923961719922488e-05
23 0.0 1 3.279335952099949e-05
24 0.0 1 2.926719183049542e-05
25 0.0 1 2.8561958292483425e-05
25 0.0 1 2.5741024140102375e-05
26 0.0 1 2.503579060209038e-05
26 0.0 1 2.5388407371096378e-05
27 0.0 1 2.503579060209038e-05
28 0.0 1 2.0804389373463295e-05
29 0.0 0 2.820934152270027e-06
0 0.02 8 0.00038399966148794373
1 0.02 7 0.00032017602629108577
2 0.02 6 0.00027080967862502803
3 0.02 5 0.00021932763034482328
4 0.02 5 0.0002154488458853132
5 0.02 4 0.00017031389944777153
6 0.02 4 0.0001674929652955015
7 0.02 4 0.00016537726468113245
8 0.02 4 0.0001607932466836104
9 0.02 4 0.00015867754606935236
10 0.02 3 0.00011706876732231475
11 0.02 2 7.969138980368218e-05
12 0.02 2 7.933877303467618e-05
13 0.02 2 9.097512641309535e-05
14 0.02 2 7.510737180616012e-05
15 0.02 2 7.228643765377907e-05
16 0.02 2 7.017073703963206e-05
17 0.02 2 6.311840165873495e-05
18 0.02 2 6.135531781359393e-05
19 0.02 2 5.959223396823088e-05
20 0.02 2 5.888700043021888e-05
21 0.02 2 5.641868304684383e-05
22 0.02 1 2.9267191830606443e-05
23 0.02 1 2.8209341523477427e-05
24 0.02 1 2.8209341523477427e-05
25 0.02 1 2.6446257678225393e-05
25 0.02 1 2.6798874447342413e-05
25 0.02 1 2.6093640909219395e-05
26 0.02 1 2.5035790601979357e-05
27 0.02 1 2.7856724754360407e-05
28 0.02 1 2.1509622911697335e-05
28 0.02 1 2.1157006142580315e-05
28 0.02 1 2.1509622911697335e-05
29 0.02 0 3.526167690393045e-06
0 0.02 8 0.0003776525596450586
1 0.02 7 0.00035191153550495624
2 0.02 7 0.0003476801342764402
3 0.02 7 0.0003071292058365316
4 0.02 6 0.0002588207084777139
5 0.02 5 0.0002147436123471902
6 0.02 5 0.00021051221111867413
7 0.02 5 0.00020522295958302905
8 0.02 5 0.000202402025430648
9 0.02 5 0.00019781800743312594
10 0.02 4 0.00015761969576222334
11 0.02 3 0.0001142478331699337
12 0.02 2 7.581260534428313e-05
13 0.02 2 7.36969047300251e-05
14 0.02 2 7.158120411576707e-05
15 0.02 2 7.017073703963206e-05
16 0.02 2 6.876026996338602e-05
17 0.02 2 6.664456934912799e-05
18 0.02 2 6.558671904211e-05
19 0.02 2 6.347101842774094e-05
20 0.02 2 6.347101842785197e-05
21 0.02 2 6.0650084275359895e-05
22 0.02 2 5.747653335408387e-05
23 0.02 2 5.148204828031577e-05
24 0.02 1 2.6446257678225393e-05
25 0.02 1 2.5741024140213398e-05
26 0.02 1 2.5741024140102375e-05
26 0.02 1 2.4330557063967362e-05
27 0.02 1 2.1509622911697335e-05
28 0.02 1 1.6925604914064252e-05
29 0.02 1 1.6572988145058254e-05
29 0.02 1 1.5515137837929238e-05
29 0.02 1 1.516252106892324e-05
30 0.02 0 2.8209341523810494e-06
0 0.02 8 0.00037835779318318163
1 0.02 7 0.00036425312242149843
2 0.02 7 0.0003473275175074342
3 0.02 7 0.00034027518212653707
4 0.02 6 0.0002954928524580014
5 0.02 6 0.00028350388231068724
6 0.02 5 0.00023907416941126858
7 0.02 4 0.00019323398943560388
8 0.02 4 0.00018900258820708782
9 0.02 4 0.00023660585202789353
10 0.02 4 0.00023166921726136547
11 0.02 4 0.00017807146836679166
12 0.02 4 0.00017525053421441061
13 0.02 3 0.000134346989005385
14 0.02 3 0.00013187867162212097
15 0.02 2 9.450129410359942e-05
16 0.02 2 9.132774318221237e-05
17 0.02 2 8.885942579894834e-05
18 0.02 2 8.498064133932726e-05
19 0.02 2 8.603849164645627e-05
20 0.02 2 0.00011847923439844976
21 0.02 2 0.00014563072561468715
22 0.02 2 0.00011318998286280468
23 0.02 2 0.00010895858163428862
24 0.02 2 0.00010684288102003059
25 0.02 2 0.00010225886302250853
26 0.02 1 7.616522211328913e-05
27 0.02 1 4.01983116709026e-05
28 0.02 1 3.1382892444864474e-05
29 0.02 1 2.6446257678225393e-05
29 0.02 1 2.468317383297336e-05
30 0.02 1 2.4330557063967362e-05
30 0.02 1 2.2920089987832348e-05
31 0.02 1 4.5840179975664697e-05
31 0.02 1 2.926719183049542e-05
32 0.02 1 1.3046820454554187e-05
32 0.02 1 1.1636353378419173e-05
32 0.02 1 1.0931119840296155e-05
32 0.02 1 1.1283736609413175e-05
33 0.02 1 1.1988970147425171e-05
34 0.02 1 1.1283736609302153e-05
34 0.02 1 8.110185688026128e-06
34 0.02 1 8.462802457032126e-06
34 0.02 1 1.2341586916431169e-05
34 0.02 1 1.0931119840407177e-05
34 0.02 1 1.1636353378419173e-05
34 0.02 1 1.0931119840296155e-05
34 0.02 1 1.0578503071290157e-05
34 0.02 1 1.0578503071290157e-05
34 0.02 1 1.0225886302173137e-05
35 0.02 0 1.6220371376052256e-05
0 0.02 8 0.00038435227825694973
1 0.02 8 0.0003688371404190205
2 0.02 8 0.0003628426553452524
3 0.02 8 0.00035296938581208526
4 0.02 7 0.0003018399543008865
5 0.02 7 0.0003018399543007755
6 0.02 7 0.00028949836738445534
7 0.02 7 0.00028526696615582825
8 0.02 7 0.00028491434938682225
9 0.02 6 0.00026552042708949397
10 0.02 5 0.0002203854806519523
11 0.02 4 0.00017948193544292668
12 0.02 4 0.00018300810313343074
13 0.02 4 0.00017066651621677753
14 0.02 4 0.00016572988145024947
15 0.02 4 0.0001622037137597454
16 0.02 4 0.00015761969576233437
17 0.02 4 0.00017207698329302357
18 0.02 4 0.00012870512070073392
19 0.02 4 0.00012482633624122386
20 0.02 3 0.00011283736609379869
21 0.02 2 7.96913898037932e-05
22 0.02 2 7.616522211328913e-05
23 0.02 2 7.36969047300251e-05
24 0.02 1 4.407709613041266e-05
25 0.02 1 4.372447936129564e-05
26 0.02 1 3.737737751863257e-05
27 0.02 1 3.526167690437454e-05
28 0.02 1 2.9267191830606443e-05
28 0.02 1 2.8914575061489423e-05
28 0.02 1 2.8914575061600445e-05
29 0.02 0 1.3046820454554187e-05
0 0.02 8 0.0003748316254927886
1 0.02 7 0.0003533220025812023
2 0.02 7 0.0003568481702715953
3 0.02 7 0.0003095975232197956
4 0.02 7 0.0003036030381460275
5 0.02 7 0.00030430827168415053
6 0.02 6 0.0002475369718681897
7 0.02 6 0.00024401080417779664
8 0.02 6 0.00023977940294928057
9 0.02 5 0.0001949970732807449
10 0.02 5 0.00019006043851421683
11 0.02 5 0.0001879447378999588
12 0.02 5 0.0001812450192880677
13 0.02 5 0.0001882973546689648
14 0.02 4 0.00014034147407904207
15 0.02 3 0.00010331671332963754
16 0.02 3 0.00010049577917736752
17 0.02 3 9.802746179399247e-05
18 0.02 3 9.485391087260542e-05
19 0.02 3 9.45012941034884e-05
20 0.02 2 6.065008427547092e-05
21 0.02 1 3.173550921387047e-05
22 0.02 1 2.961980859961244e-05
23 0.02 1 3.279335952099949e-05
24 0.02 1 2.503579060209038e-05
24 0.02 1 3.0677658906741456e-05
25 0.02 0 3.526167690393045e-06
0 0.02 8 0.0004820271232818252
1 0.02 7 0.0005236359020288628
2 0.02 7 0.0003162972418315757
3 0.02 7 0.0003138289244484227
4 0.02 7 0.00030078210399364647
5 0.02 7 0.0002951402356889954
6 0.02 7 0.00029866640337949946
7 0.02 7 0.0003099501399888016
8 0.02 7 0.00028597219969395127
9 0.02 7 0.00028456173261770523
10 0.02 7 0.0002990190201486165
11 0.02 7 0.00026693089416551796
12 0.02 6 0.00033428069705288
13 0.02 6 0.0004365395600753885
