a p ford tiempo
0 0.0 2 9.450129410354239e-05
1 0.0 2 8.180709041799195e-05
2 0.0 1 5.395036566358945e-05
3 0.0 1 0.00010402194686770521
4 0.0 1 0.00010825334809622209
5 0.0 1 5.148204828028802e-05
6 0.0 0 1.51625210688519e-05
0 0.0 2 0.00010437456363674835
1 0.0 2 9.73222282558868e-05
2 0.0 2 0.0001128373660937822
3 0.0 1 5.289251535646033e-05
4 0.0 1 5.253989858741747e-05
5 0.0 1 4.2314012285168436e-05
6 0.0 0 5.64186830468924e-06
0 0.0 2 8.815419226076721e-05
1 0.0 1 5.148204828028802e-05
2 0.0 1 4.830849735890054e-05
3 0.0 1 4.6898030282728227e-05
4 0.0 1 4.2314012285168e-05
5 0.0 1 4.5134946437513056e-05
6 0.0 0 5.289251535645946e-06
0 0.0 2 0.00011001643194143759
1 0.0 1 8.039662334181994e-05
2 0.0 1 5.7476533354019685e-05
3 0.0 1 5.007158120411571e-05
4 0.0 0 5.994485073731667e-06
0 0.0 2 0.00013223128839115125
1 0.0 2 9.520652764162876e-05
2 0.0 1 7.863353949660434e-05
3 0.0 1 6.45288687348821e-05
4 0.0 1 5.112943151124472e-05
5 0.0 1 5.0424197973159e-05
6 0.0 1 4.3724479361340746e-05
7 0.0 1 3.1735509213876543e-05
8 0.0 0 4.936634766603519e-06
0 0.0 2 0.00022673258249469343
1 0.0 1 0.00011601091701517012
2 0.0 1 0.00011530568347708353
3 0.0 1 5.9592233968277716e-05
4 0.0 0 1.022588630224773e-05
0 0.0 2 0.00010649026425100551
1 0.0 1 4.9013730896985824e-05
2 0.0 1 4.3371862592296584e-05
3 0.0 1 4.6192796744641204e-05
4 0.0 1 4.019831167090954e-05
5 0.0 0 5.994485073731667e-06
0 0.0 2 0.00010472718040579164
1 0.0 2 7.933877303469179e-05
2 0.0 1 4.8308497358899236e-05
3 0.0 1 6.170793458253748e-05
4 0.0 1 4.44297128994256e-05
5 0.0 1 3.8787844594738094e-05
6 0.0 0 1.763083845215431e-05
0 0.0 2 0.00011283736609378134
1 0.0 2 0.00010014316240823141
2 0.0 2 0.000100848395946318
3 0.0 1 9.591176117971362e-05
4 0.0 0 5.6771299815933096e-05
0 0.0 2 0.00011601091701517185
1 0.0 1 5.395036566359021e-05
2 0.0 1 4.760326382081265e-05
3 0.0 0 6.347101842774094e-06
0 0.0 2 0.00011072166547952331
1 0.0 2 0.00010014316240822968
2 0.0 2 9.309082702737073e-05
3 0.0 2 9.062250964406854e-05
4 0.0 1 5.253989858741703e-05
5 0.0 1 4.05509284399537e-05
6 0.0 1 2.961980859961591e-05
6 0.0 1 2.997242536866007e-05
7 0.0 1 2.4683173833014993e-05
7 0.0 1 2.5388407371099847e-05
