a p ford tiempo
2 0.0 2 0.00641515687948413
3 0.0 2 0.0039478973462792055
4 0.0 2 0.003928150807041675
5 0.0 2 0.003912988286174368
6 0.0 2 0.003957770615670597
7 0.0 2 0.004792767124854436
8 0.0 2 0.003862564088194631
9 0.0 2 0.0038403492317229393
10 0.0 2 0.003951423514081398
11 0.0 2 0.003803677087489632
12 0.0 2 0.003782872698138817
13 0.0 2 0.0037328011167119257
14 0.0 2 0.005279730883103184
15 0.0 2 0.0063523910944240924
16 0.0 2 0.006100975338085846
17 0.0 2 0.003635478888554644
18 0.0 2 0.0036185532840136148
19 0.0 2 0.0036037433796991536
20 0.0 2 0.003588228241824254
21 0.0 2 0.003669682715099043
22 0.0 2 0.003553671798272262
23 0.0 2 0.003538509276950208
24 0.0 2 0.0035177048875993933
25 0.0 2 0.0036552254277921747
26 0.0 2 0.003488085078970471
27 0.0 2 0.0034701016243161575
28 0.0 2 0.003457054803675419
29 0.0 2 0.003457054803675419
30 0.0 2 0.0034157986419813824
31 0.0 2 0.003364316593433614
32 0.0 2 0.0033484488390058686
33 0.0 2 0.0033318758505629376
34 0.0 2 0.0033308180004496535
35 0.0 2 0.0032620577303532627
36 0.0 2 0.0032437216586913564
37 0.0 2 0.0032257382035822957
38 0.0 2 0.003205639047337172
39 0.0 2 0.004921472245314362
40 0.0 2 0.005484248608809139
41 0.0 2 0.0054373505786315945
42 0.0 2 0.0034112146236111585
43 0.0 2 0.0030949173819863063
44 0.0 2 0.0030885702799423598
45 0.0 2 0.003055776920518838
46 0.0 2 0.0030384986989702156
47 0.0 2 0.0030451984175670077
48 0.0 2 0.003000768704168877
49 0.0 2 0.002984195716180693
50 0.0 2 0.00296444917739791
51 0.0 2 0.0029510497402043256
52 0.0 2 0.0029253087159304414
53 0.0 2 0.002883699937228812
54 0.0 2 0.0028420911585271824
55 0.0 2 0.002827633871220314
56 0.0 2 0.002799071912704676
57 0.0 2 0.00293659245244271
58 0.0 2 0.0027694521040757536
59 0.0 2 0.0027789727569142997
60 0.0 2 0.0027719204213099147
61 0.0 2 0.0026904659480351256
62 0.0 2 0.002733485193857632
63 0.0 2 0.0027271380918136856
64 0.0 2 0.0029570442252406792
65 0.0 1 0.0013508748420463235
66 0.0 1 0.0013240759676591551
67 0.0 0 1.6220371435338166e-05
0 0.0 2 0.004231753845033381
1 0.0 2 0.00414501011982793
2 0.0 2 0.0062194545721467875
3 0.0 2 0.006926451194431138
4 0.0 2 0.006879905780806439
5 0.0 2 0.005641163071231858
6 0.0 2 0.004177450862698606
7 0.0 2 0.004031820137242903
8 0.0 2 0.004011720981452527
9 0.0 2 0.004058971628637664
10 0.0 2 0.0039817485558160115
11 0.0 2 0.004475412033116299
12 0.0 2 0.0039440185619241674
13 0.0 2 0.00399655846058522
14 0.0 2 0.00403005705356918
15 0.0 2 0.004240921881319082
16 0.0 2 0.004367158684544847
17 0.0 2 0.0042991036484636425
18 0.0 2 0.0038287128782030777
19 0.0 2 0.0038223657766138786
20 0.0 2 0.004085065269464394
21 0.0 1 0.0019150616726619774
22 0.0 1 0.0019030727025892702
23 0.0 1 0.0018942572833111626
24 0.0 1 0.001881563079678017
25 0.0 1 0.0018738055105131934
26 0.0 1 0.0018646374746822403
27 0.0 1 0.0018568799055174168
28 0.0 1 0.0020116786672588205
29 0.0 1 0.0018780369118758244
30 0.0 1 0.0018565272889645712
31 0.0 1 0.0018424226182105485
32 0.0 1 0.0018558220554041327
33 0.0 1 0.0018431278522257344
34 0.0 1 0.0018085714086737426
35 0.0 1 0.0017867091687548964
36 0.0 1 0.0019408026969358616
37 0.0 1 0.0017743675816745963
38 0.0 1 0.0017595576773601351
39 0.0 0 3.631952722571441e-05
0 0.0 2 0.004159820024142391
1 0.0 2 0.0066708040371850075
2 0.0 2 0.005720854461287672
3 0.0 2 0.0065717187244445086
4 0.0 2 0.006793867289161426
5 0.0 2 0.0039383766934406594
6 0.0 2 0.004063203029545548
7 0.0 1 0.00383223904600527
8 0.0 1 0.003881605393871723
9 0.0 1 0.0038428175489571004
10 0.0 1 0.0046386735966734705
11 0.0 1 0.006096743936723215
12 0.0 1 0.004400304660975962
13 0.0 1 0.0041703985275489686
14 0.0 1 0.004742695543427544
15 0.0 1 0.003934145292532776
16 0.0 1 0.005445108147796418
17 0.0 1 0.005677482598457573
18 0.0 1 0.0061845455124966975
19 0.0 1 0.005036777929035452
20 0.0 1 0.004264899821464496
21 0.0 1 0.005860843318259867
22 0.0 1 0.0027507634154062544
23 0.0 1 0.0018187972946179798
24 0.0 1 0.0018057504739772412
25 0.0 1 0.0017972876717067265
26 0.0 1 0.001785651318186865
27 0.0 1 0.0017242960007024521
28 0.0 1 0.0017168910480904742
29 0.0 1 0.001706665162146237
30 0.0 1 0.0016989075929814135
31 0.0 1 0.0018046926243187045
32 0.0 1 0.0016876238564691448
33 0.0 1 0.001675282269843592
34 0.0 1 0.0016647037664370146
35 0.0 0 1.904130567709217e-05
0 0.0 2 0.004148183671077277
1 0.0 2 0.004058971628637664
2 0.0 2 0.004021241634291073
3 0.0 2 0.003998674160811788
4 0.0 2 0.004164404042057868
5 0.0 2 0.003975401454226812
6 0.0 2 0.0039496604304076754
7 0.0 2 0.003929561274162552
8 0.0 2 0.003946134262605483
9 0.0 2 0.0038974731482994684
10 0.0 2 0.0038756109083806223
11 0.0 2 0.003858685303839593
12 0.0 2 0.005630231951272435
13 0.0 2 0.006181724577800196
14 0.0 2 0.006342517825032701
15 0.0 2 0.006194418781888089
16 0.0 2 0.006135884398190683
17 0.0 2 0.005712039041554817
18 0.0 2 0.0045103210927663895
19 0.0 2 0.0037638313929164724
20 0.0 1 0.0019563178348107613
21 0.0 1 0.0021590724768429936
22 0.0 1 0.0019326925107634452
23 0.0 1 0.001933397744778631
24 0.0 1 0.001920703540690738
25 0.0 1 0.0019041305527025543
26 0.0 1 0.0018886154148276546
27 0.0 1 0.002249694986403483
28 0.0 1 0.003368547994796245
29 0.0 1 0.0018561746719569783
30 0.0 1 0.001837838600295072
31 0.0 1 0.0018103344923474651
31 0.0 1 0.0019168247567904473
32 0.0 1 0.0017771885159163503
33 0.0 1 0.0017228855335815751
34 0.0 1 0.0017112491800617136
35 0.0 1 0.0018618165404404863
36 0.0 1 0.0017003180605570378
37 0.0 1 0.0016883290900295833
38 0.0 1 0.0016791610541986302
39 0.0 1 0.0016484833950016764
40 0.0 1 0.0016431941435257613
41 0.0 1 0.0016361418083761237
42 0.0 1 0.0016100481675493938
42 0.0 1 0.001611106017662678
43 0.0 1 0.0016029958319450088
44 0.0 1 0.0021086482788632566
45 0.0 1 0.001632968257581524
45 0.0 1 0.0015980591974766867
45 0.0 1 0.0015719655566499569
46 0.0 1 0.0015589187360092183
47 0.0 1 0.0015515137838519877
48 0.0 1 0.00154269836457388
49 0.0 1 0.001531767244614457
50 0.0 1 0.001525067526017665
51 0.0 1 0.0015913594784251472
52 0.0 1 0.0014933320171621745
53 0.0 1 0.0014824008972027514
54 0.0 1 0.001458422957057337
55 0.0 1 0.0014478444536507595
56 0.0 1 0.0014414973520615604
57 0.0 1 0.0014312714656625758
58 0.0 1 0.0014224560463844682
59 0.0 1 0.0014129353935459221
60 0.0 0 0.0013526379261747934
0 0.0 2 0.003975401454226812
1 0.0 2 0.003942960711356136
2 0.0 2 0.00404698265811021
3 0.0 2 0.003908051651251299
4 0.0 2 0.003888657729021361
5 0.0 2 0.0038706742739123
6 0.0 2 0.003888657729021361
7 0.0 2 0.0038414070818362234
8 0.0 2 0.0038294181122182636
9 0.0 2 0.0037955669022267102
10 0.0 2 0.003823776243280008
11 0.0 1 0.003700007757743151
12 0.0 1 0.0036636882300626894
13 0.0 0 0.0018046926238639571
0 0.0 2 0.0039154566038632765
1 0.0 2 0.00388442632765873
2 0.0 2 0.0038682059562233917
3 0.0 2 0.0038653850219816377
4 0.0 2 0.0039038202498886676
5 0.0 2 0.0039055833340171375
6 0.0 2 0.003791688117416925
7 0.0 2 0.003807908488852263
8 0.0 2 0.0037606578416671255
9 0.0 2 0.0037419691529976262
10 0.0 1 0.0018833261633517395
11 0.0 1 0.0018752159776340704
12 0.0 1 0.0018664005583559629
13 0.0 1 0.0018780369118758244
14 0.0 1 0.0018487697197997477
15 0.0 1 0.001840306917529233
16 0.0 1 0.0018329019658267498
17 0.0 1 0.0018805052291099855
18 0.0 1 0.0018195025286331656
19 0.0 1 0.0018103344923474651
20 0.0 1 0.001801166456516512
21 0.0 1 0.0018505328039282176
22 0.0 1 0.0017733097315613122
23 0.0 1 0.0017204172158926667
24 0.0 1 0.0016922078748393687
25 0.0 1 0.0016840976886669523
26 0.0 1 0.0016879764734767377
27 0.0 1 0.0016876238569238922
28 0.0 0 3.455644355199183e-05
0 0.0 2 0.0037892198001827637
1 0.0 2 0.0037811096144650946
2 0.0 2 0.0037564264403044945
3 0.0 2 0.0037652418600373494
4 0.0 2 0.003709881027134543
5 0.0 2 0.003694365889259643
6 0.0 2 0.0036792033683923364
7 0.0 2 0.003686255703541974
8 0.0 2 0.003640062906924868
9 0.0 2 0.0036270160867388768
10 0.0 2 0.0036178480504531763
11 0.0 2 0.0035875230082638154
12 0.0 2 0.0035843494570144685
13 0.0 2 0.0035575505830820475
14 0.0 2 0.0035388618944125483
15 0.0 2 0.0035215836724091787
16 0.0 2 0.003524051990098087
17 0.0 2 0.0034891429295385024
18 0.0 2 0.0034736277916636027
19 0.0 2 0.003457054803675419
20 0.0 2 0.003397109952857136
21 0.0 2 0.0033738372458174126
22 0.0 2 0.0033346967848046916
23 0.0 2 0.0033329337006762216
24 0.0 2 0.0033022560419340152
25 0.0 2 0.003358674724950106
26 0.0 2 0.0032722836162975
27 0.0 2 0.003256415862324502
28 0.0 2 0.003208107364571333
29 0.0 2 0.003193650077264465
30 0.0 2 0.003196471011506219
31 0.0 2 0.003160856717840943
32 0.0 2 0.0031435784962923208
33 0.0 2 0.0031284159749702667
34 0.0 2 0.0031086694361874834
35 0.0 2 0.003117132238457998
36 0.0 2 0.003077639160437684
37 0.0 2 0.003063887106236507
38 0.0 1 0.0029880745009904786
39 0.0 1 0.002972206746107986
39 0.0 1 0.0030388513159778086
40 0.0 1 0.0029577494588011177
41 0.0 1 0.0029411764703581866
42 0.0 1 0.002923193015249126
43 0.0 1 0.002906620027260942
44 0.0 1 0.002909440961502696
45 0.0 1 0.002874179284390266
46 0.0 1 0.0028477330270106904
47 0.0 1 0.0027250223915871175
48 0.0 1 0.002705275852349587
49 0.0 1 0.002695402582958195
50 0.0 1 0.00267600866027351
51 0.0 1 0.002637926049374073
52 0.0 1 0.002568107928709651
53 0.0 1 0.002551182323713874
54 0.0 1 0.0025353145697408763
55 0.0 1 0.002519094197850791
56 0.0 1 0.0025063999946723925
57 0.0 1 0.0024651438325236086
58 0.0 1 0.0024238876703748247
59 0.0 1 0.0023956783288667793
60 0.0 1 0.0023805158075447252
61 0.0 1 0.002366058520237857
62 0.0 1 0.002434466173326655
63 0.0 1 0.0022860145136291976
64 0.0 1 0.0012475581288526882
65 0.0 1 0.0012140595358687278
66 0.0 1 0.0012059493501510588
67 0.0 1 0.0011199108585060458
68 0.0 1 0.0011132111399092537
69 0.0 1 0.0011051009541915846
70 0.0 1 0.0010987538526023855
71 0.0 1 0.0010902910498771234
72 0.0 1 0.0010842965648407699
73 0.0 1 0.0010627869419295166
74 0.0 1 0.001156583002739353
75 0.0 1 0.0010388090017841023
76 0.0 0 0.0009749853661560337
0 0.0 2 0.00368343476930022
1 0.0 2 0.0036869609371024126
2 0.0 2 0.003637241972683114
3 0.0 2 0.0036259582361708453
4 0.0 2 0.0036051538468200306
5 0.0 2 0.0035914017926188535
6 0.0 2 0.004128789748847339
7 0.0 2 0.003556845349521609
8 0.0 2 0.0035370988102840784
9 0.0 2 0.00352264152297721
10 0.0 2 0.003540624978086271
11 0.0 2 0.0034919638637802564
12 0.0 2 0.003477153959465795
13 0.0 2 0.003460933588030457
14 0.0 2 0.0034655176059459336
15 0.0 2 0.0033978151864175743
16 0.0 2 0.00338617883335246
17 0.0 2 0.0033685479943414975
18 0.0 2 0.003351975006353314
19 0.0 2 0.0033798317313085136
20 0.0 2 0.003322002581171546
21 0.0 2 0.0033064874432966462
22 0.0 2 0.00328638828750627
23 0.0 2 0.003330112766889215
24 0.0 2 0.0032620577303532627
25 0.0 2 0.003239842873881571
26 0.0 2 0.0032257382031275483
27 0.0 2 0.003208107364571333
28 0.0 2 0.003280041185917071
29 0.0 2 0.003179898023063288
30 0.0 2 0.00316226718496182
31 0.0 2 0.0031396997114825353
32 0.0 2 0.003121011022813036
33 0.0 2 0.0031449889629584504
34 0.0 2 0.003095269998993899
35 0.0 2 0.003046256267680292
36 0.0 1 0.0029760855309177714
37 0.0 1 0.0029006255422245886
38 0.0 1 0.0029097935780555417
39 0.0 1 0.0028734740512845747
40 0.0 1 0.002852317044926167
41 0.0 1 0.0028491434941315674
42 0.0 1 0.0028230498533048376
43 0.0 1 0.002807887331528036
44 0.0 1 0.002800834996833146
45 0.0 1 0.0027772096727858298
46 0.0 1 0.00276169453491093
47 0.0 1 0.0027440636968094623
48 0.0 1 0.002750058181845816
49 0.0 1 0.0027303116430630325
50 0.0 1 0.002668956324669125
51 0.0 1 0.002654146420809411
52 0.0 1 0.0026372208158136345
53 0.0 1 0.002619942593810265
54 0.0 1 0.002604780072942958
55 0.0 1 0.0026171216600232583
55 0.0 1 0.0025903227851813426
55 0.0 1 0.0025889123180604656
56 0.0 1 0.0025952594205591595
57 0.0 1 0.0024556231796850625
58 0.0 1 0.0024319978560924937
59 0.0 1 0.002457738880366378
59 0.0 1 0.0023829841252336337
60 0.0 1 0.0023625323524356645
61 0.0 1 0.0023480750651287963
62 0.0 1 0.0023043505857458513
63 0.0 1 0.0022920089991202985
64 0.0 1 0.0022779043279115285
65 0.0 1 0.002293419465786428
66 0.0 1 0.001213706918861135
67 0.0 1 0.0012073598168171884
68 0.0 1 0.0011749190744012594
69 0.0 0 0.00104409825280527
0 0.0 2 0.003605506463372876
1 0.0 2 0.0036185532840136148
2 0.0 2 0.0035684817025867233
3 0.0 2 0.003554377032287448
4 0.0 2 0.00353639357672364
5 0.0 2 0.0035705974032680388
6 0.0 2 0.0035081842352155945
7 0.0 2 0.003488437695978064
8 0.0 2 0.003469749007763312
9 0.0 2 0.0036601620627152442
10 0.0 2 0.0034429501329213963
11 0.0 2 0.0034291980791749666
12 0.0 2 0.0034059253721352434
13 0.0 2 0.003388999767594214
14 0.0 2 0.0034701016243161575
15 0.0 2 0.0033720741625984374
16 0.0 1 0.0032779254852357553
17 0.0 1 0.0032581789459982247
18 0.0 1 0.003272988850312686
19 0.0 1 0.0032232698858933873
20 0.0 1 0.003207049514458049
21 0.0 1 0.003192239610143588
22 0.0 1 0.0031717878373456188
23 0.0 1 0.0032476004430463945
24 0.0 1 0.003149572980873927
25 0.0 1 0.003134763076559466
26 0.0 1 0.0031153691547842755
27 0.0 1 0.0030832810284664447
28 0.0 1 0.003513120870138664
29 0.0 1 0.004521252212725813
30 0.0 1 0.0030536612198375224
31 0.0 1 0.0030282728121164837
32 0.0 1 0.003012405058143486
33 0.0 1 0.003031446363820578
34 0.0 1 0.0029690331953133864
35 0.0 1 0.0029457604887284106
36 0.0 1 0.0029302453503987635
37 0.0 1 0.001496505567956774
38 0.0 1 0.001489805849359982
39 0.0 1 0.0016354365748156852
40 0.0 1 0.00154269836457388
41 0.0 1 0.0019993370801785204
42 0.0 1 0.0014690014595544199
43 0.0 1 0.0018819156966856099
44 0.0 1 0.0019972213799519523
45 0.0 1 0.0017274695514970517
46 0.0 1 0.0014679436094411358
47 0.0 1 0.0014845165978840669
48 0.0 1 0.001488042765231512
49 0.0 1 0.0013716792318518856
50 0.0 1 0.0014619491244047822
51 0.0 1 0.0016777505870777532
52 0.0 0 0.0013008032610741793
0 0.0 2 0.004053329760154156
1 0.0 2 0.0037691206443923875
2 0.0 2 0.0037416165364447806
3 0.0 2 0.0039411976276824134
4 0.0 2 0.005578044669618976
5 0.0 2 0.004814276747765689
6 0.0 2 0.003624900385602814
7 0.0 2 0.003604448613259592
8 0.0 2 0.003712349344368704
9 0.0 2 0.003568834319594316
10 0.0 2 0.0035476773132359085
11 0.0 1 0.0017694309467515268
12 0.0 1 0.0017609681444810121
13 0.0 1 0.0017775411329239432
14 0.0 1 0.001744747773045674
15 0.0 1 0.0017359323537675664
16 0.0 1 0.0017271169349442062
17 0.0 1 0.001719006749226537
18 0.0 1 0.0016939709585130913
19 0.0 1 0.0016865660063558607
20 0.0 1 0.0016756348863964377
21 0.0 1 0.0016703456349205226
22 0.0 1 0.0016904447907108988
23 0.0 1 0.0016565935811740928
24 0.0 1 0.0016446046106466383
25 0.0 1 0.0016364944249289692
26 0.0 1 0.0016280316226584546
27 0.0 1 0.0016216845210692554
28 0.0 1 0.001612516484783555
29 0.0 1 0.0016019379818317248
30 0.0 1 0.0015955908802425256
31 0.0 1 0.0015881859276305477
32 0.0 1 0.0016410784432991932
33 0.0 1 0.001574433873884118
34 0.0 1 0.0015670289217268873
35 0.0 1 0.0015557451847598713
36 0.0 1 0.001531767244614457
37 0.0 1 0.001523657058896788
38 0.0 1 0.0015158994901867118
39 0.0 1 0.0015063788373481657
40 0.0 1 0.001496858184964367
41 0.0 1 0.0014912163160261116
42 0.0 1 0.0015042631366668502
43 0.0 1 0.0014721750108037668
44 0.0 1 0.0014640648250860977
45 0.0 1 0.0014570124894817127
46 0.0 1 0.0014316240822154214
47 0.0 1 0.0014231612799449067
48 0.0 1 0.0014154037107800832
49 0.0 1 0.0014058830579415371
50 0.0 1 0.0013977728726786154
51 0.0 1 0.0013910731540818233
52 0.0 1 0.0013699161477234156
53 0.0 1 0.0013854312855983153
54 0.0 1 0.0013554588599618
55 0.0 1 0.0013462908241308469
56 0.0 1 0.0013237233506515622
57 0.0 1 0.0013166710155019246
58 0.0 1 0.0012810567218366486
59 0.0 1 0.0012595470989253954
60 0.0 1 0.0012507316796472878
61 0.0 1 0.0012440319610504957
62 0.0 1 0.0012218171050335513
63 0.0 1 0.001212296451740258
64 0.0 1 0.001193255146517913
65 0.0 1 0.0011795030927714834
66 0.0 1 0.001152351601376722
67 0.0 0 1.445728776161559e-05
0 0.0 2 0.0036922501885783277
1 0.0 2 0.00367109318221992
2 0.0 2 0.0037303327994777646
3 0.0 2 0.0036390050563568366
4 0.0 2 0.003623489918481937
5 0.0 2 0.003496900498703326
6 0.0 2 0.0035201732052883017
7 0.0 2 0.003466575456513965
8 0.0 2 0.0034425975163685507
9 0.0 2 0.0034316663959543803
10 0.0 2 0.0034369556478850427
11 0.0 2 0.0033988730369856057
12 0.0 2 0.003379126497748075
13 0.0 2 0.003367842760781059
14 0.0 2 0.0033502119226795912
15 0.0 2 0.0033918207013812207
16 0.0 2 0.0033184764133693534
17 0.0 2 0.003305429593183362
18 0.0 2 0.0032856830539458315
19 0.0 2 0.003275457167546847
20 0.0 2 0.0033050769766305166
21 0.0 2 0.0032458373589179246
22 0.0 2 0.0032260908201351413
23 0.0 2 0.0032102230652526487
24 0.0 2 0.003436250414324604
25 0.0 2 0.0033061348267438007
26 0.0 2 0.0032133966160472482
27 0.0 2 0.003195413161392935
28 0.0 2 0.0031270055078493897
29 0.0 2 0.003205639047337172
30 0.0 2 0.0030945647649787134
31 0.0 2 0.003082575794906006
32 0.0 2 0.003061066171994753
33 0.0 2 0.003050487669042923
34 0.0 2 0.0035670712359205936
35 0.0 2 0.003934145292078028
36 0.0 2 0.0030649449568045384
37 0.0 2 0.003050135052490077
38 0.0 2 0.0030272149620031996
39 0.0 2 0.00296444917739791
40 0.0 2 0.0029048569431324722
41 0.0 2 0.0029510497402043256
42 0.0 2 0.002884757787342096
43 0.0 2 0.0028308074215601664
44 0.0 2 0.0029563389916802407
45 0.0 2 0.002804361164180591
46 0.0 1 0.0013945993214292685
47 0.0 1 0.0013857839026059082
48 0.0 0 0.0013233707340987166
0 0.0 2 0.003654872811239329
1 0.0 2 0.0035568453490668617
2 0.0 2 0.0035395671275182394
3 0.0 2 0.003521583672863926
4 0.0 2 0.0035254624567642168
5 0.0 2 0.003493726947453979
6 0.0 2 0.0034775065760186408
7 0.0 2 0.0034581126542434504
8 0.0 2 0.0034415396658005193
9 0.0 2 0.0034528234027675353
10 0.0 2 0.0034090989233845903
11 0.0 2 0.003395699485736259
12 0.0 2 0.003379479114755668
13 0.0 1 0.0016886817070371762
14 0.0 1 0.0017299378691859602
15 0.0 1 0.0016745770362831536
16 0.0 1 0.001665408999997453
17 0.0 1 0.001658709281400661
18 0.0 1 0.0016481307784488308
19 0.0 1 0.0016407258262916002
20 0.0 1 0.0016326156405739312
21 0.0 1 0.0016238002212958236
22 0.0 1 0.0016160426525857474
23 0.0 1 0.0017027863773364516
24 0.0 1 0.0016033484484978544
25 0.0 1 0.0015948856462273397
26 0.0 1 0.001587833311077702
27 0.0 1 0.0015793705088071874
28 0.0 1 0.0015709077060819254
29 0.0 1 0.0015627975203642563
30 0.0 1 0.0015546873351013346
31 0.0 1 0.0015448140652551956
32 0.0 1 0.0015367038790827792
33 0.0 1 0.0015462245323760726
34 0.0 1 0.0015236570593515353
35 0.0 1 0.0015137837895053963
36 0.0 1 0.0015053209872348816
37 0.0 1 0.0014940372502678656
38 0.0 1 0.001486984915118228
39 0.0 1 0.0014795799629609974
40 0.0 1 0.0014721750108037668
