a p ford tiempo
0 0.0 5 0.002223601345585635
1 0.0 4 0.0023791053407329343
2 0.0 4 0.0022257170462012255
3 0.0 4 0.0019108302714450076
4 0.0 4 0.0015779600414678185
5 0.0 4 0.0016227423711363542
6 0.0 4 0.003302961275625904
7 0.0 3 0.001752857958912557
8 0.0 3 0.0012098281345878092
9 0.0 3 0.0011802083259873086
10 0.0 3 0.0010437456363678876
11 0.0 3 0.001021883396685297
12 0.0 3 0.0010204729296106052
13 0.0 3 0.001012010127153573
14 0.0 3 0.0009961423725464158
15 0.0 3 0.0009704013484057583
16 0.0 3 0.0009859164862433545
17 0.0 3 0.0009866217197824767
18 0.0 3 0.0009608806956418192
19 0.0 3 0.0009961423725464158
20 0.0 3 0.0011907868290581547
21 0.0 3 0.0011544673018466511
22 0.0 3 0.0009809798514766044
23 0.0 3 0.000939371072730566
24 0.0 3 0.0011072166547947404
25 0.0 3 0.0010314040494510124
26 0.0 3 0.0011795030924499628
27 0.0 3 0.0018050452407312179
28 0.0 3 0.0016467203114309825
29 0.0 3 0.0018505328039370994
30 0.0 3 0.0019968687630900206
31 0.0 3 0.0016706982517256108
32 0.0 3 0.0016583566648087356
33 0.0 3 0.001076186379119548
34 0.0 3 0.0012771779374727288
35 0.0 3 0.0011844397272149365
36 0.0 3 0.0012405057934934405
37 0.0 3 0.0012486159791809115
38 0.0 3 0.0009629963962574095
39 0.0 2 0.0006742032624096339
40 0.0 2 0.0006533988730357265
41 0.0 2 0.0006498727053472209
42 0.0 2 0.0007214539094615446
43 0.0 2 0.0008279441737126803
44 0.0 2 0.0007623574546702372
45 0.0 2 0.0006308313998175663
46 0.0 2 0.00045945965006310985
47 0.0 2 0.0006082639265994061
48 0.0 2 0.0032627629639545574
49 0.0 1 0.0004488811469922638
50 0.0 1 0.0003152393915240026
51 0.0 1 0.000246479121562615
52 0.0 1 0.00021791716326902133
53 0.0 1 0.00019393922297439303
54 0.0 1 0.0001636141808347702
55 0.0 0 7.757568917909907e-06
0 0.0 5 0.0018036347736547498
1 0.0 5 0.0020328356735337394
2 0.0 5 0.001802224306580058
3 0.0 5 0.0018314914984109976
4 0.0 5 0.0015571556520939112
5 0.0 5 0.002288835447858517
6 0.0 5 0.001406235674943801
7 0.0 5 0.0014933320168974973
8 0.0 5 0.001727469551543237
9 0.0 5 0.0014594808070693688
10 0.0 5 0.0016890343237161431
11 0.0 5 0.002089254356580028
12 0.0 5 0.0022666205914081416
13 0.0 5 0.0017034916112468323
14 0.0 5 0.0036471152422130615
15 0.0 5 0.0016463676946631978
16 0.0 5 0.0015194256578077159
17 0.0 5 0.001217233086736158
18 0.0 5 0.001211238601662501
19 0.0 4 0.0009838007856295405
20 0.0 4 0.0009524178931847871
21 0.0 4 0.0009361975218098451
22 0.0 4 0.0009495969590318509
23 0.0 4 0.0009196245336635656
24 0.0 4 0.0009305556535039727
25 0.0 4 0.0009157457492054988
26 0.0 4 0.000940781539807034
27 0.0 4 0.0008910625753717483
28 0.0 4 0.000883305006452062
29 0.0 4 0.0008723738866134312
30 0.0 4 0.0009030515455190624
31 0.0 3 0.00101306797746048
32 0.0 3 0.0009605280788722581
33 0.0 3 0.0010462139537512627
34 0.0 3 0.001608285083605665
35 0.0 3 0.0015610344365537543
36 0.0 3 0.0008653215512328671
37 0.0 3 0.0010613764748192978
38 0.0 3 0.00101306797746048
39 0.0 3 0.0006893657834794453
40 0.0 3 0.0006019168247561879
41 0.0 3 0.0006417625196579735
42 0.0 3 0.0006604512084162906
43 0.0 3 0.0005874595372254987
44 0.0 3 0.0007517789515993911
45 0.0 3 0.0005599554292405884
46 0.0 3 0.000549376926167966
47 0.0 3 0.0005825229024587486
48 0.0 3 0.0005779388844615596
49 0.0 3 0.0005299830038705267
50 0.0 3 0.0005349196386390531
51 0.0 3 0.0005130573989582388
52 0.0 3 0.0004919003928165466
53 0.0 3 0.00047885357236054915
54 0.0 2 0.0003233495772114736
55 0.0 2 0.00031347630767974977
56 0.0 2 0.00030959752321990663
57 0.0 2 0.00030818705614343855
58 0.0 2 0.00030007687045596754
59 0.0 2 0.0002835038823114644
60 0.0 2 0.00028561958292527834
61 0.0 2 0.0002768041636986851
62 0.0 2 0.0002732779960084031
63 0.0 2 0.0002736306127779642
64 0.0 2 0.00025458930724830964
65 0.0 2 0.00024894743894421367
66 0.0 2 0.0002447160377165858
67 0.0 2 0.00023625323525955366
68 0.0 2 0.00022496949864958538
69 0.0 2 0.00022073809742018113
70 0.0 1 0.00011742138409154279
71 0.0 1 0.00010931119840407177
72 0.0 1 0.00010966381517185653
73 0.0 1 0.00010366933009819945
74 0.0 1 0.00010190624625217026
75 0.0 1 9.873269533144935e-05
76 0.0 1 9.696961148719652e-05
77 0.0 1 9.37960605664756e-05
78 0.0 1 9.203297671867006e-05
79 0.0 1 9.097512641176309e-05
79 0.0 1 8.956465933707136e-05
80 0.0 1 9.34434437969145e-05
81 0.0 1 7.792830595931832e-05
81 0.0 1 7.72230724201961e-05
82 0.0 1 6.876026996316398e-05
83 0.0 1 6.73498028866959e-05
83 0.0 1 6.664456934935004e-05
84 0.0 1 6.27657848895069e-05
85 0.0 0 4.584017997188994e-06
0 0.0 5 0.0014485496872289616
1 0.0 5 0.0013766158663433004
2 0.0 4 0.001337475404980637
3 0.0 4 0.0013265442851402298
4 0.0 4 0.0013163183988389449
5 0.0 4 0.0013060925125358835
6 0.0 4 0.0012969244765415056
7 0.0 3 0.0010229412469939803
8 0.0 3 0.0010162415283829773
9 0.0 3 0.0010063682588494771
10 0.0 3 0.0009982580731602297
11 0.0 3 0.0009890900371658518
12 0.0 3 0.0009834481688599794
13 0.0 3 0.0010440982531374488
14 0.0 3 0.0009672277974868138
15 0.0 3 0.0009570019111819761
16 0.0 3 0.0009520652764170023
17 0.0 3 0.0009446603242668772
18 0.0 2 0.0006974759691686927
19 0.0 2 0.0006928919511697273
20 0.0 2 0.0006851343822518174
21 0.0 2 0.0006770241965625701
22 0.0 2 0.000671029711488913
23 0.0 2 0.0006650352264152559
24 0.0 2 0.0006590407413415988
25 0.0 2 0.0006523410227288196
26 0.0 2 0.0006449360705804708
27 0.0 2 0.0006382363519676915
28 0.0 1 0.00041855610485264094
29 0.0 1 0.0004139720868572283
30 0.0 1 0.0004100933023973852
31 0.0 0 0.0001953496900508611
0 0.0 5 0.001402709507253519
1 0.0 5 0.0013822577346491727
2 0.0 5 0.0013716792315765503
3 0.0 5 0.0013603954949683583
4 0.0 5 0.00134911175835839
5 0.0 5 0.0013392384888248898
6 0.0 5 0.0013311283031374188
7 0.0 4 0.0012909299914660721
8 0.0 4 0.0010775968461960161
9 0.0 4 0.0010500927382111058
10 0.0 4 0.0010317566662205735
11 0.0 4 0.0010225886302244191
12 0.0 4 0.0010440982531374488
13 0.0 4 0.001006015642079916
14 0.0 4 0.000995789755778631
15 0.0 4 0.0009887374203962906
16 0.0 3 0.0007373216640687019
17 0.0 3 0.0007292114783812309
18 0.0 3 0.0007228643765380127
19 0.0 3 0.0007154594243878876
20 0.0 3 0.0007101701728515764
21 0.0 3 0.0007024126039336664
22 0.0 3 0.0006971233523991316
23 0.0 3 0.0006911288673254745
24 0.0 3 0.00068478176548048
25 0.0 3 0.0006784346636390381
26 0.0 3 0.0006717349450262589
27 0.0 2 0.00044641282960888873
28 0.0 2 0.0004414761948421386
29 0.0 2 0.0004361869433058274
30 0.0 2 0.00043266077561732175
31 0.0 2 0.00042737152408101053
32 0.0 2 0.00042384535638895215
33 0.0 2 0.0004206718054700076
34 0.0 2 0.00041608778747104225
35 0.0 2 0.0004284293743879175
36 0.0 2 0.00040974068562782406
37 0.0 2 0.0004040988173237281
38 0.0 2 0.00040022003286388497
39 0.0 2 0.0003959886316344807
40 0.0 2 0.00039034676333038476
41 0.0 2 0.00038541012856363466
42 0.0 2 0.00038294181118203596
43 0.0 1 0.00019217613912836384
44 0.0 1 0.00019111828882145687
45 0.0 1 0.0001879447378989596
46 0.0 1 0.00018653427082426788
47 0.0 1 0.00018265548636442475
48 0.0 1 0.0001801871689810497
49 0.0 1 0.00017736623482811353
50 0.0 1 0.0001752505342142996
51 0.0 1 0.00017278221683092454
52 0.0 1 0.0001703138994475495
53 0.0 1 0.00016749296529461333
54 0.0 1 0.00016608249821814525
55 0.0 1 0.00016326156406698544
56 0.0 1 0.0001611458634531715
57 0.0 1 0.0001593827796071423
58 0.0 1 0.00015056736038232543
59 0.0 1 0.00014774642622938927
60 0.0 1 0.00014175194115395584
61 0.0 1 0.00013857839023501128
62 0.0 1 0.00013611007285163623
63 0.0 1 0.00013364175546648482
64 0.0 1 0.00013082082131532502
65 0.0 1 0.0001290577374710722
66 0.0 0 6.347101841441827e-06
0 0.0 5 0.0013900153035670826
1 0.0 5 0.0013752053992668323
2 0.0 5 0.0013621585788126112
3 0.0 5 0.0013547536266642624
4 0.0 5 0.0013695635309627363
5 0.0 5 0.001335007087597262
6 0.0 5 0.001323370734219509
7 0.0 4 0.0010507979717484517
8 0.0 4 0.0010405720854453904
9 0.0 4 0.0010349302171412944
10 0.0 4 0.0010229412469939803
11 0.0 4 0.001016594145150762
12 0.0 4 0.001009189193000637
13 0.0 4 0.001225343272423629
14 0.0 4 0.001072307594659705
15 0.0 4 0.001016594145150762
16 0.0 4 0.0009968476060837617
17 0.0 4 0.0010289357320676373
18 0.0 4 0.0010349302171412944
19 0.0 3 0.0007186329753086085
20 0.0 3 0.0007154594243878876
21 0.0 3 0.000791272029733392
22 0.0 3 0.0007158120411574487
23 0.0 3 0.0006900710170167912
24 0.0 3 0.000681255597790198
25 0.0 3 0.0007059387716239485
26 0.0 3 0.0006939498014766343
27 0.0 3 0.0006615090587231975
28 0.0 2 0.0006294209327410982
29 0.0 2 0.0006255421482830315
30 0.0 1 0.00040727236824622537
31 0.0 1 0.00040445143409151285
32 0.0 1 0.00042596105700454245
33 0.0 1 0.0004280767576183564
34 0.0 1 0.000391051996869507
35 0.0 1 0.0003882310627165708
36 0.0 1 0.0003815313441055679
37 0.0 1 0.00040691975147666426
38 0.0 1 0.0003928150807137598
39 0.0 1 0.00036918975718691627
40 0.0 1 0.0003635478888828203
41 0.0 1 0.00036143218826900636
42 0.0 1 0.0003839996614871666
43 0.0 1 0.0003748316254927886
44 0.0 1 0.0003490906013521311
45 0.0 0 0.00016537726468079939
0 0.0 5 0.001411877543247897
1 0.0 5 0.001461243890915398
2 0.0 5 0.0013741475489599253
3 0.0 5 0.0013974202557172077
4 0.0 5 0.0013917783874131118
5 0.0 5 0.0013371227882110759
6 0.0 5 0.0013649795129673237
7 0.0 5 0.0013614533452752653
8 0.0 5 0.0013801420340335824
9 0.0 5 0.0012972770933092903
10 0.0 5 0.0014171667947842082
11 0.0 5 0.0013505222254348581
12 0.0 5 0.0012725939194773161
13 0.0 5 0.0013089134466888197
14 0.0 5 0.001270830835631287
15 0.0 4 0.0012429741108768155
16 0.0 4 0.0012383900928796265
17 0.0 4 0.001212296451969408
18 0.0 4 0.0011971339309013729
19 0.0 4 0.001207712433972219
20 0.0 3 0.0009619385459487262
21 0.0 3 0.0009132774318221237
22 0.0 3 0.000941839390113941
23 0.0 3 0.0010529136723622656
24 0.0 3 0.001408703992327176
25 0.0 3 0.0014982686516642474
26 0.0 3 0.0014979160348964626
27 0.0 2 0.0011089797386407696
28 0.0 2 0.000733090262841074
29 0.0 2 0.0007545998857523273
30 0.0 2 0.0006325944836635955
31 0.0 2 0.0008364069761697124
32 0.0 2 0.0006234264476674412
33 0.0 2 0.0006096743936758742
34 0.0 2 0.0006019168247561879
35 0.0 2 0.000619547663207598
36 0.0 2 0.0005860490701490306
37 0.0 2 0.0005610132795474954
38 0.0 2 0.0005550187944738383
39 0.0 2 0.000548319075861059
40 0.0 2 0.0005754705670781846
41 0.0 2 0.0005514926267817799
42 0.0 2 0.0006445834538109096
43 0.0 2 0.0007041756877796956
44 0.0 2 0.0005666551478515913
45 0.0 2 0.0005109416983426485
46 0.0 2 0.0005045945965012066
47 0.0 2 0.0004989527281953343
48 0.0 2 0.0005070629138828053
49 0.0 2 0.0004908425425078633
50 0.0 2 0.00047920618913011026
51 0.0 2 0.00047885357236054915
52 0.0 2 0.0004492337637618249
53 0.0 2 0.0004421814283794845
54 0.0 2 0.0004534651649894528
55 0.0 2 0.0004284293743879175
56 0.0 2 0.000407272368244449
57 0.0 2 0.00041185638624341436
58 0.0 1 0.00027363061277618783
59 0.0 1 0.0002475369718677456
60 0.0 1 0.0002380163191038065
61 0.0 1 0.0002334323011066175
62 0.0 1 0.0002281430495703063
63 0.0 0 0.00010543241394422864
0 0.0 5 0.0014171667947842082
1 0.0 5 0.0013745001657312628
2 0.0 4 0.0011223791758645518
3 0.0 4 0.0010800651635793912
4 0.0 4 0.0010708971275832369
5 0.0 4 0.001063139558665327
6 0.0 4 0.0010539715226691726
7 0.0 4 0.0010462139537512627
8 0.0 4 0.0010384563848315764
9 0.0 4 0.0010931119840336123
10 0.0 4 0.0010239990973008872
11 0.0 4 0.0010324618997579194
12 0.0 4 0.0010557346065134254
13 0.0 4 0.00100037377377582
14 0.0 4 0.0009919109713170116
15 0.0 4 0.0009830955520921947
16 0.0 4 0.0009746327496351626
17 0.0 4 0.0011579934695369332
18 0.0 4 0.0009612333124113803
19 0.0 4 0.0009503021925709731
20 0.0 4 0.000941839390113941
21 0.0 4 0.000932671354119563
22 0.0 4 0.0009711065819448805
23 0.0 4 0.0009830955520921947
24 0.0 4 0.0009566492944141913
25 0.0 4 0.0009048146293650916
26 0.0 3 0.0008702581859978409
27 0.0 3 0.0008956465933689373
28 0.0 3 0.00085439043139246
29 0.0 3 0.0008448697786267445
30 0.0 2 0.0006216633638231883
31 0.0 2 0.0006160214955190924
32 0.0 2 0.000608969160136752
33 0.0 2 0.0006315366333549122
34 0.0 2 0.0005973328067589989
35 0.0 2 0.0005955697229129697
36 0.0 2 0.000612495327827034
37 0.0 2 0.0005775862676937749
38 0.0 2 0.0005747653335408387
39 0.0 2 0.0005990958906050281
40 0.0 2 0.0005620711298544023
41 0.0 2 0.0005539609441669313
42 0.0 2 0.00038012087702732344
43 0.0 2 0.00037624209256925667
44 0.0 2 0.00037060022426338435
45 0.0 2 0.00036742667334266343
46 0.0 2 0.0003497958348912533
47 0.0 2 0.0003459170504314102
48 0.0 2 0.0003413330324342212
48 0.0 2 0.00034062779889687533
49 0.0 2 0.00033745424797437806
50 0.0 2 0.00033251761320762796
51 0.0 2 0.00031488677475621785
52 0.0 2 0.0003120658406032817
53 0.0 2 0.0003071292058365316
54 0.0 2 0.0003043082716853718
55 0.0 2 0.00030642397229740936
56 0.0 2 0.00031982340952296795
57 0.0 1 0.00027433584631531005
58 0.0 1 0.00027080967862502803
59 0.0 1 0.00026446257678180984
60 0.0 1 0.0002612890258593126
61 0.0 1 0.0002464791215608386
62 0.0 1 0.00024189510356364963
63 0.0 1 0.00023977940294805933
64 0.0 1 0.00023625323525955366
65 0.0 1 0.0002288482831094285
66 0.0 1 0.00021509622911608517
67 0.0 1 0.00012447371947210684
68 0.0 1 0.00012094755178182481
69 0.0 1 0.00011777400085932754
70 0.0 1 0.00011530568347772885
71 0.0 1 0.00011460044994038299
72 0.0 1 0.0001079007313276037
73 0.0 1 0.00010825334809538845
74 0.0 1 0.00010543241394422864
74 0.0 1 0.00011530568347772885
74 0.0 1 0.00010155362948438551
75 0.0 1 9.908531210101046e-05
76 0.0 1 9.732222825498127e-05
77 0.0 1 9.026989287619358e-05
78 0.0 1 8.815419226060328e-05
79 0.0 1 8.850680903016439e-05
80 0.0 1 9.696961148719652e-05
81 0.0 0 4.936634766750103e-06
0 0.0 5 0.001430566232006214
1 0.0 4 0.0011065114212573945
2 0.0 4 0.0010984012355681472
3 0.0 4 0.0010857070318834872
4 0.0 4 0.0010857070318834872
5 0.0 4 0.0010952276846474263
6 0.0 4 0.0011001643194141764
7 0.0 4 0.0010546767562082948
8 0.0 4 0.0010440982531374488
9 0.0 4 0.0010349302171412944
10 0.0 3 0.0008078450178778951
11 0.0 3 0.0008395805270904333
12 0.0 3 0.0007623574546702372
13 0.0 3 0.0007528368019062981
14 0.0 3 0.000747900167139548
15 0.0 3 0.0007419056820658909
16 0.0 3 0.0007436687659119201
17 0.0 3 0.0007588312869799552
18 0.0 3 0.0007239222268449197
19 0.0 3 0.0007517789515993911
20 0.0 2 0.00047814833882142693
21 0.0 2 0.0004732117040564532
22 0.0 2 0.00046898030282704894
23 0.0 2 0.00046369105129073773
24 0.0 2 0.00045981226683267096
25 0.0 2 0.00045628609914238893
26 0.0 2 0.0004513494643738625
27 0.0 2 0.00048026403943701723
28 0.0 2 0.00044429712899329843
29 0.0 2 0.00043759741038407185
30 0.0 2 0.0004333660091546676
31 0.0 2 0.0004428866619186067
32 0.0 2 0.0004509968476060777
33 0.0 2 0.0004217296557751382
34 0.0 2 0.00041749825454751033
35 0.0 2 0.00041573517070148114
36 0.0 2 0.00043477647622935933
37 0.0 2 0.00040304096701682113
38 0.0 2 0.00039880956578919324
39 0.0 2 0.0006139057949035021
40 0.0 2 0.0005031841294247386
41 0.0 2 0.0006375311184303456
42 0.0 2 0.0006343575675078483
43 0.0 2 0.0007136963405418584
44 0.0 2 0.00039457816455801265
45 0.0 2 0.0003734211584163205
46 0.0 2 0.0003670740565731023
47 0.0 2 0.0003684845236495704
48 0.0 2 0.00037694732610660253
49 0.0 2 0.0006854869990196022
50 0.0 2 0.0008036136166484908
51 0.0 2 0.0003557903199649104
52 0.0 2 0.000599801124142374
53 0.0 2 0.0010067208756172619
54 0.0 2 0.00039246246394597506
55 0.0 2 0.0003438013498158199
56 0.0 2 0.0003099501399876914
57 0.0 2 0.0003208812598298749
58 0.0 2 0.0003000768704541912
59 0.0 2 0.00029549285245877854
60 0.0 2 0.00029549285245877854
61 0.0 2 0.00028385649907924915
62 0.0 2 0.00040022003286388497
63 0.0 2 0.00030042948722552865
64 0.0 2 0.0002669308941651849
65 0.0 1 0.00013258390515957785
66 0.0 1 0.0001297629710066417
66 0.0 1 0.00012835250393194997
67 0.0 1 0.00013998885731147936
68 0.0 1 0.00012447371947210684
69 0.0 1 0.0001223580188582929
70 0.0 1 0.00011988970147491784
71 0.0 1 0.0001177740008611039
72 0.0 1 0.00011424783317082188
73 0.0 1 0.0001128373660943538
74 0.0 1 0.00011318998286213855
75 0.0 1 0.00010437456363732167
76 0.0 1 0.00010049577917747854
77 0.0 1 9.979054564013268e-05
78 0.0 1 9.83800785636646e-05
79 0.0 1 0.00010472718040688278
80 0.0 1 0.00010261147979129248
81 0.0 1 8.215970718694621e-05
82 0.0 1 7.017073703963206e-05
83 0.0 0 5.571344950894286e-05
0 0.0 5 0.0014362081003120863
1 0.0 5 0.0013868417526463617
2 0.0 5 0.001409761842634083
3 0.0 5 0.001354753626662486
4 0.0 5 0.0013529905428182332
5 0.0 5 0.0013850786688003325
6 0.0 5 0.0013212550336039186
7 0.0 5 0.0013156131652998226
8 0.0 5 0.0013085608299192586
9 0.0 5 0.0012912826082356332
10 0.0 5 0.0014217508127813971
11 0.0 5 0.0013582797943545444
12 0.0 5 0.00126977298532438
13 0.0 5 0.0012521421468711935
14 0.0 5 0.0012440319611837225
15 0.0 5 0.0013127922311468865
16 0.0 5 0.0012359217754962515
17 0.0 5 0.0012172330867379344
18 0.0 5 0.0012055967333566286
19 0.0 5 0.0011886711284443408
20 0.0 5 0.0011809135595246545
21 0.0 5 0.0011678667390704334
22 0.0 5 0.001155172535383997
23 0.0 4 0.0009305556535039727
24 0.0 4 0.0009069303299789055
25 0.0 4 0.0008977622939827512
26 0.0 4 0.0008896521082970565
27 0.0 4 0.0008829523896842773
28 0.0 4 0.0008744895872272451
29 0.0 4 0.00086708463507712
30 0.0 4 0.000857916599082742
31 0.0 3 0.0006396468190441595
32 0.0 3 0.0006332997172027177
33 0.0 3 0.0006280104656664065
34 0.0 3 0.0006202528967467202
35 0.0 3 0.0006142584116730632
36 0.0 3 0.000607911309829845
37 0.0 3 0.000603327291832656
38 0.0 3 0.0005962749564520919
39 0.0 3 0.0005892226210697515
40 0.0 3 0.0005832281359978708
41 0.0 3 0.0005768810341546526
42 0.0 3 0.0005698286987740886
43 0.0 3 0.0005617185130866176
44 0.0 3 0.0005560766447825216
45 0.0 3 0.0005740601000034928
46 0.0 2 0.00036636882303575646
47 0.0 2 0.00035966910442475353
48 0.0 2 0.0003543798528884423
49 0.0 1 0.00018053978574883445
50 0.0 1 0.00017701361806032878
51 0.0 1 0.00017454530067517737
52 0.0 1 0.00017207698329357868
53 0.0 1 0.00016925604914064252
54 0.0 1 0.00016819819883373555
55 0.0 1 0.00016537726468079939
56 0.0 1 0.00016326156406698544
57 0.0 1 0.00016149848022095625
58 0.0 1 0.00016008801314448817
59 0.0 1 0.00015162521068745605
60 0.0 1 0.00015056736038054908
61 0.0 1 0.00014739380945982816
62 0.0 1 0.0001449254920764531
63 0.0 1 0.00013752053992632796
64 0.0 1 0.00012941035423885694
65 0.0 1 0.0001269420368554819
66 0.0 1 0.00012412110270254573
67 0.0 1 0.00012235801885651654
68 0.0 1 0.0001156583002455136
69 0.0 1 0.00010754811455804258
70 0.0 1 0.0001061376474815745
71 0.0 1 0.00010437456363554531
72 0.0 1 0.0001012010127148244
73 0.0 1 9.908531210101046e-05
74 0.0 1 9.379606056469925e-05
75 0.0 0 9.520652763939097e-06
0 0.0 5 0.001395657171872955
1 0.0 5 0.0013783789501893295
2 0.0 5 0.0013625111955839486
3 0.0 4 0.0010821808641932051
4 0.0 4 0.001071249744352798
5 0.0 4 0.0010649026425095798
6 0.0 4 0.0012821145722394789
7 0.0 4 0.0017595576775253363
8 0.0 4 0.0017458056235337693
9 0.0 4 0.001729585252157051
10 0.0 4 0.0010952276846474263
11 0.0 4 0.0010169467619203232
12 0.0 4 0.001004957791773009
13 0.0 4 0.000997905456392445
14 0.0 4 0.0009901478874727587
15 0.0 4 0.0009834481688617558
16 0.0 4 0.0009725170490213486
17 0.0 4 0.0009665225639476915
18 0.0 4 0.0009562966776464066
19 0.0 4 0.0010042525582338868
20 0.0 4 0.0009425446236530632
21 0.0 4 0.000934787054733377
22 0.0 4 0.0009231507013538476
23 0.0 4 0.0009171562162819669
24 0.0 4 0.0009065777132093444
25 0.0 4 0.0008984675275218734
26 0.0 4 0.0008910625753717483
27 0.0 4 0.0008836576232216231
28 0.0 4 0.000873079120150777
29 0.0 4 0.00086708463507712
30 0.0 4 0.0008561535152367128
31 0.0 3 0.0006368258848912234
32 0.0 3 0.0006311840165871274
33 0.0 3 0.0006251895315134703
34 0.0 3 0.0006181371961329063
35 0.0 2 0.00041185638624341436
36 0.0 2 0.00040621451793754204
37 0.0 2 0.00040092526640123083
38 0.0 2 0.0003959886316344807
39 0.0 2 0.0004100933023956088
40 0.0 2 0.00038752582917922496
41 0.0 2 0.0003843522782567277
42 0.0 2 0.0003787104099526317
43 0.0 2 0.0003755368590319108
44 0.0 2 0.00037024760749382324
45 0.0 2 0.00036672143980531757
46 0.0 2 0.0003610795715012216
47 0.0 2 0.00035649555350225626
48 0.0 2 0.000339569948588192
49 0.0 2 0.0003346333138214419
50 0.0 2 0.0003307545293633751
51 0.0 1 0.00016714034852682857
52 0.0 1 0.00016502464791123828
53 0.0 1 0.00016220371376007847
54 0.0 1 0.00016008801314626453
55 0.0 1 0.00015832492930023534
56 0.0 1 0.00015550399514729918
57 0.0 1 0.00015338829453348524
57 0.0 1 0.00015233044422657827
58 0.0 1 0.0001516252106892324
59 0.0 1 0.0001484516597685115
60 0.0 1 0.00014598334238336008
61 0.0 1 0.00013857839023501128
61 0.0 1 0.00013857839023323493
62 0.0 1 0.00013611007285163623
63 0.0 1 0.00012870512069973472
64 0.0 1 0.00012764727039282775
65 0.0 1 0.0001205949350122637
65 0.0 1 0.00011988970147314149
66 0.0 1 0.00011812661762888865
67 0.0 1 0.00010966381517363288
68 0.0 1 0.00010931119840229542
69 0.0 1 0.00010719549779025783
70 0.0 1 0.00010402194686776056
71 0.0 1 0.00010225886302173137
72 0.0 1 9.591176118028955e-05
73 0.0 1 9.450129410382146e-05
74 0.0 1 9.238559348823117e-05
75 0.0 1 9.097512641353944e-05
75 0.0 1 9.13277431813242e-05
75 0.0 1 9.132774318310055e-05
76 0.0 1 8.498064133988237e-05
77 0.0 1 8.286494072606843e-05
78 0.0 0 5.289251534534856e-06
0 0.0 5 0.0013910731538739896
1 0.0 5 0.0013762632495737392
2 0.0 4 0.0010895858163433303
3 0.0 4 0.0011188530081742698
4 0.0 4 0.0010765389958891092
5 0.0 4 0.0010663131095860479
6 0.0 4 0.0010585555406663616
7 0.0 4 0.0010500927382093295
8 0.0 4 0.0010423351692914196
9 0.0 4 0.0010317566662187971
10 0.0 4 0.0010254095643773553
11 0.0 4 0.0010194150793036982
12 0.0 4 0.001072307594659705
13 0.0 3 0.0007789304428165167
14 0.0 3 0.0007482527839108855
15 0.0 3 0.0007404952149894228
16 0.0 3 0.000734148113147981
17 0.0 3 0.0007281536280743239
18 0.0 3 0.0007214539094615446
19 0.0 3 0.0009273821025832518
20 0.0 3 0.0007144015740809806
21 0.0 3 0.0009143352821272543
22 0.0 3 0.000722511759770228
23 0.0 3 0.0006978285859364775
24 0.0 3 0.0007496632509855772
25 0.0 3 0.0006805503642528521
26 0.0 3 0.0006749084959487561
27 0.0 3 0.0006692666276428838
28 0.0 3 0.0006615090587249739
29 0.0 3 0.0006678561605681921
30 0.0 3 0.0006911288673236982
31 0.0 2 0.0006583355078024766
32 0.0 2 0.000617079345824223
33 0.0 2 0.0006100270104454353
34 0.0 2 0.0006029746750630949
35 0.0 2 0.0006061482259855921
36 0.0 2 0.0006174319625937841
37 0.0 2 0.000407272368244449
38 0.0 2 0.00040268835024726
39 0.0 2 0.0003963412484058182
40 0.0 2 0.00039175723040685284
41 0.0 2 0.0003896415297930389
42 0.0 2 0.00041467732039457417
43 0.0 2 0.0003797682602595387
44 0.0 2 0.0003748316254927886
45 0.0 2 0.0003709528410347218
46 0.0 2 0.0003653109727288495
47 0.0 2 0.00036107957149944525
