a p ford tiempo
0 0.0 2 0.0012415636438163347
1 0.0 2 0.0010458613369621617
2 0.0 1 0.0005800545850718208
3 0.0 1 0.0005031841294282913
4 0.0 1 0.0005458507584990002
5 0.0 1 0.0007352059634513353
6 0.0 0 1.5515137846477955e-05
0 0.0 2 0.0010137732109853914
1 0.0 2 0.0009732222825675763
2 0.0 2 0.0009756905999438459
3 0.0 2 0.000951712659656323
4 0.0 2 0.0010024894743878576
5 0.0 2 0.001216527853188154
6 0.0 2 0.0012821145722341498
7 0.0 2 0.0009284399528723952
8 0.0 2 0.0009101038808978501
9 0.0 2 0.0009037567790528556
10 0.0 2 0.0008924730424553218
11 0.0 1 0.0008501590301648321
12 0.0 1 0.0008402857606029102
13 0.0 1 0.0008275915569413428
14 0.0 1 0.0008297072575658149
15 0.0 1 0.0008138395029391177
16 0.0 1 0.0008106659520308312
17 0.0 1 0.0007965612812768086
18 0.0 1 0.0007895089458713755
19 0.0 1 0.0008018505328095671
20 0.0 1 0.0011382469304521692
21 0.0 1 0.0007813987602105499
22 0.0 1 0.002057871464131722
23 0.0 1 0.0012595470990106605
24 0.0 1 0.001253199997165666
25 0.0 1 0.0013043294287058416
26 0.0 1 0.0013847260520378768
27 0.0 1 0.0011431835652615518
28 0.0 1 0.0010476244208348362
29 0.0 1 0.0010169467619220995
30 0.0 1 0.0009774536837880987
31 0.0 1 0.0009732222825675763
32 0.0 1 0.0009922635881025599
33 0.0 1 0.0009802746179445876
33 0.0 1 0.0009689908813186321
34 0.0 1 0.0007196908256048573
35 0.0 1 0.0007034704542547843
36 0.0 1 0.0006611564419358729
37 0.0 1 0.0007214539094491101
38 0.0 1 0.0004837902071415101
39 0.0 1 0.0004732117040759931
40 0.0 0 0.00018230286960374542
0 0.0 2 0.0020324830567801655
1 0.0 2 0.0017415742223079178
2 0.0 2 0.00111109543925636
3 0.0 2 0.0010899384330969042
4 0.0 2 0.0016791610541986302
5 0.0 2 0.0018946099000629602
6 0.0 2 0.0015846597600557288
